#{"t_start": 1756072155.0429883, "env_id": "None"}
r,l,t
119.021194,24,64.884851
147.56232,31,65.025014
102.43638,21,65.12121
76.659454,16,65.175081
76.586334,16,65.225698
76.51224,16,65.304763
81.30895,17,65.380312
145.18135,31,65.52062
76.74625,16,65.60213
92.08843,19,65.692422
116.768265,24,65.856513
114.38299,23,65.983088
101.41731,21,66.081196
76.89411,16,66.160922
101.747086,21,66.252752
76.85436,16,66.312863
87.6438,18,66.380432
86.61975,18,66.448208
92.66684,19,66.515249
100.45506,21,66.585901
81.80191,17,66.668078
81.44977,17,66.771887
107.81445,22,66.900377
146.30685,31,67.034628
98.64856,20,67.137914
76.688896,16,67.210704
81.294174,17,67.28658
140.60489,30,67.422412
157.21744,34,67.580372
76.60284,16,67.647531
139.41069,28,67.779086
152.82184,29,67.899979
85.874435,18,67.979545
122.32381,27,68.103402
81.34042,17,68.174794
121.934,24,68.291606
109.60865,22,68.428423
81.28012,17,68.504512
81.091034,17,68.591742
93.01814,19,68.669532
76.842964,16,68.735716
109.56435,23,68.849446
76.60395,16,68.922135
92.76156,19,69.024163
94.00433,19,69.141266
87.12313,18,69.243886
135.53432,27,69.377576
76.45829,16,69.452803
144.72855,29,69.575369
81.66864,17,69.648993
116.81275,23,69.74419
97.57679,20,69.859549
169.04552,36,70.050877
226.78136,44,70.236179
81.32263,17,70.317163
81.18236,17,70.387413
137.40303,30,70.523361
172.155,34,70.682992
81.37098,17,70.777647
92.02145,19,70.878536
80.99811,17,70.990612
81.81089,17,71.135468
92.37976,19,71.238497
81.395515,17,71.325533
115.479546,23,71.447452
156.92004,31,71.609063
108.01968,22,71.742931
125.32701,27,71.904528
114.88265,25,72.114864
156.49501,31,72.313219
81.24541,17,72.400911
81.33623,17,72.463522
76.43474,16,72.520377
144.19098,32,72.66849
81.604645,17,72.739413
81.32158,17,72.826982
95.522125,20,72.91542
106.12728,22,73.018145
92.8795,19,73.110333
124.81881,25,73.217232
81.57032,17,73.293406
114.50237,24,73.425441
81.29829,17,73.48314
81.16408,17,73.574337
91.04064,19,73.668056
105.65984,21,73.74714
93.200066,19,73.889169
81.62045,17,74.001461
81.46843,17,74.123771
76.65526,16,74.195249
169.11888,35,74.419082
121.896515,25,74.547478
127.25876,27,74.677204
104.199776,21,74.761539
118.82829,25,74.862441
93.46628,20,74.926639
97.4439,20,75.072219
172.50446,36,75.261892
81.80543,17,75.339448
81.44403,17,75.400059
87.52478,18,75.493132
102.36148,21,75.572718
81.54754,17,75.663317
254.3872,48,75.965114
87.22104,18,76.096035
86.62486,18,76.258056
155.14378,33,76.463235
86.386406,18,76.537364
76.56143,16,76.617352
106.91639,22,76.719698
81.26479,17,76.803758
81.28589,17,76.879896
81.486,17,76.931554
92.56318,19,77.012692
133.5561,26,77.11052
92.36056,19,77.189882
130.6331,28,77.307052
129.33568,26,77.434255
98.76415,20,77.524474
81.17729,17,77.621803
81.338455,17,77.7203
134.77286,27,77.850616
88.508606,19,77.955385
100.52904,20,78.08488
81.143234,17,78.162195
115.41936,24,78.263487
81.24142,17,78.342088
143.95215,29,78.498523
147.48184,30,78.624376
87.1223,18,78.687478
93.50614,19,78.760789
87.38021,18,78.846354
196.66328,40,79.003045
76.1865,16,79.069514
91.49888,19,79.16515
142.92845,30,79.316123
183.16129,39,79.463165
148.54564,31,79.592627
81.023384,17,79.669355
81.392914,17,79.742978
139.75906,28,79.868578
100.94108,21,79.967233
88.20807,18,80.050958
109.75289,22,80.156206
112.18484,22,80.311101
86.078735,18,80.384886
124.3673,26,80.492574
86.41854,18,80.604765
132.69801,27,80.719122
120.936554,25,80.879158
134.87355,28,81.04931
76.45971,16,81.14519
91.7736,20,81.221832
98.21651,20,81.304617
94.795494,19,81.397142
179.65141,37,81.558065
76.469864,16,81.64107
81.25818,17,81.733349
160.40994,32,81.875911
98.77398,20,82.010995
92.34866,19,82.130154
86.456,18,82.22028
112.75955,23,82.31862
88.70007,18,82.412278
143.81665,30,83.695798
81.397255,17,83.795304
86.8444,18,83.891208
81.08946,17,83.994765
166.11493,33,84.133679
135.57231,28,84.263079
90.70666,19,84.349068
81.47917,17,84.428179
81.468475,17,84.505435
86.0565,18,84.579924
93.184326,19,84.633423
86.89727,18,84.711162
81.25622,17,84.786824
98.14921,20,84.876822
86.57085,18,84.953985
81.38207,17,85.054191
76.34234,16,85.11491
76.44343,16,85.167923
76.36165,16,85.244666
81.55021,17,85.312401
110.89055,22,85.408256
81.337746,17,85.473655
81.86594,17,85.562002
85.727684,18,85.640886
81.37055,17,85.719914
82.829575,17,85.798139
96.977264,20,85.894547
209.41895,43,86.120888
99.89581,20,86.256196
126.98201,26,86.392301
81.46467,17,86.475285
92.06604,19,86.555657
181.95822,39,86.723031
81.41412,17,86.782943
115.41119,24,86.900677
87.775276,18,86.995941
166.28206,33,87.148531
81.53308,17,87.226469
85.942955,18,87.329338
114.15858,23,87.420523
87.81222,18,87.511145
97.83558,20,87.598675
81.09722,17,87.665382
76.42316,16,87.714369
81.26523,17,87.777994
96.19354,20,87.84631
152.15805,33,87.978429
153.30728,33,88.100793
157.0989,33,88.216545
118.07513,23,88.281806
105.29944,22,88.36764
76.772064,16,88.453627
138.6544,30,88.593541
91.98865,19,88.662153
126.2524,25,88.750404
100.25294,21,88.85237
81.16336,17,88.911147
98.77709,20,88.988455
76.37742,16,89.083105
97.3031,22,89.184791
107.66324,22,89.282732
223.87532,45,89.506515
110.84637,22,89.6059
76.463806,16,89.65247
76.28044,16,89.713621
86.387665,18,89.793081
125.9607,26,89.926106
101.26461,21,90.019198
101.7168,22,90.128104
85.45838,18,90.20881
81.24549,17,90.28187
101.256836,21,90.381245
95.46036,20,90.504036
81.211334,17,90.605905
116.87447,24,90.740348
81.23312,17,90.822978
117.059906,25,90.939745
81.3649,17,91.036285
76.37599,16,91.101146
102.91721,21,91.193248
87.07189,18,91.272256
71.832405,15,91.315371
110.64727,22,91.442896
81.779785,17,91.53995
122.96486,25,91.650929
81.07165,17,91.731755
81.2186,17,91.807502
127.31571,27,91.937773
145.85728,32,92.163941
81.17944,17,92.221041
76.32454,16,92.277958
85.93608,18,92.373376
127.062164,26,92.571371
76.821,16,92.680327
123.64304,24,92.774024
99.227005,20,92.902861
104.52657,21,93.046253
132.28484,28,93.236757
109.606125,22,93.335123
76.741486,16,93.42444
81.75462,17,93.503552
81.31506,17,93.579687
187.31328,38,93.791148
175.501,37,93.97184
92.84469,19,94.08024
86.669846,18,94.175381
92.99312,19,94.256751
141.10463,30,94.433724
81.61964,17,94.507893
119.46826,27,94.644649
112.725136,23,94.795251
81.34927,17,94.915899
172.97366,34,95.164418
179.33511,34,95.423361
76.515915,16,95.526389
81.59268,17,95.638934
194.28297,39,95.867019
142.07474,28,95.995026
117.829124,24,96.096063
155.41013,32,96.228399
133.18916,28,96.402093
129.61148,28,96.577619
108.40305,22,96.728041
99.74482,21,96.834621
81.208244,17,96.910458
90.42119,18,97.057138
152.85501,32,97.333009
82.40181,17,97.461699
153.34953,33,97.735839
81.13739,17,97.86068
130.4575,26,98.017452
158.17725,31,98.258004
88.79245,18,98.413974
76.71369,16,98.500228
86.37049,18,98.577991
76.21472,16,98.721925
97.97358,20,98.85281
134.97871,28,99.049138
102.69155,21,99.203286
76.233894,16,99.281816
110.62981,23,99.451265
126.599075,25,99.583186
81.38727,17,99.664611
165.16765,34,99.794145
147.1053,29,99.965923
233.59082,49,100.287335
80.96398,17,100.354752
81.22585,17,100.421274
98.31801,20,100.518764
106.31337,22,100.723524
98.609406,20,100.860708
143.15685,28,101.021983
177.68404,36,101.238519
91.767746,19,101.368567
81.55456,17,101.505383
117.6915,24,101.674097
122.292145,25,101.89592
86.704765,18,102.033193
92.67376,19,102.117963
76.39318,16,102.305876
87.292435,18,102.516419
76.68267,16,102.623991
76.41822,16,102.77353
86.62773,18,102.880763
86.522,18,102.968092
81.27999,17,103.048515
81.68735,17,103.185539
102.46566,22,103.307867
86.322205,18,103.468626
193.15178,40,103.770263
81.41016,17,103.929915
110.59155,22,104.054909
86.560974,18,104.189038
76.537895,16,104.30232
81.207344,17,104.357555
81.33774,17,104.404396
86.64341,18,104.463664
115.23482,23,104.5892
85.92355,18,104.715195
92.26048,19,104.806915
81.49281,17,104.875085
129.33578,26,104.985768
81.316315,17,105.047839
113.73902,24,105.128452
81.38594,17,105.182101
87.54313,18,105.258747
169.32036,32,105.369085
76.4841,16,105.431256
88.10675,18,105.489589
111.026794,22,105.568213
88.03318,18,105.636431
87.13749,18,105.759755
126.04099,26,105.970687
87.36899,19,106.079915
195.31697,40,106.33168
76.4393,16,106.379687
135.43828,29,106.474098
86.17759,18,106.601218
80.98617,17,106.748997
81.36221,17,106.891364
135.41199,27,107.152133
81.258804,17,107.325874
94.385994,19,107.480664
92.275696,19,107.60825
187.97693,38,107.893523
119.27523,24,108.138511
92.69829,19,108.253797
151.09076,31,108.363705
152.09698,31,108.489894
87.54128,18,108.556266
151.06989,32,108.675967
94.08725,19,108.757583
125.828735,26,108.89294
116.48065,23,109.002067
100.451035,21,109.121567
139.27113,27,109.312038
81.464355,17,109.375325
146.81042,31,109.496642
81.46074,17,109.569755
107.224236,22,109.676612
76.45222,16,109.752283
86.33222,18,109.871738
76.50831,16,110.003905
126.00763,25,110.125398
81.315506,17,110.217441
100.09675,20,110.375035
112.27827,23,110.543099
137.78972,27,110.723884
81.479385,17,110.803542
87.087204,18,110.890555
76.58852,16,110.98739
129.64438,28,111.124639
76.634865,16,111.233978
121.37117,24,111.410164
109.569725,23,111.549644
121.19177,24,111.647653
103.679855,21,111.718193
120.47614,25,111.807715
76.71605,16,111.895801
81.597084,17,111.985005
152.49916,32,112.090656
87.60008,18,112.145455
86.19154,18,112.203551
81.401405,17,112.25799
159.3159,34,112.430365
82.39116,17,112.531782
170.6219,35,112.823265
81.2357,17,112.885949
173.50555,34,113.020236
168.25658,35,113.192088
93.20737,19,113.275645
150.9189,30,113.39018
144.13869,28,113.595025
76.516525,16,113.716345
108.51759,22,113.871323
92.83994,19,114.025873
101.75439,21,114.169239
81.47484,17,114.234617
86.22958,18,114.281775
98.21651,20,114.342728
120.83863,25,114.43031
81.244774,17,114.521418
86.32643,18,114.709295
187.833,38,114.940274
93.43725,19,115.053835
76.452866,16,115.125648
81.40823,17,115.250205
76.57195,16,115.308675
91.75038,19,115.415912
92.368355,19,115.553249
132.25864,27,115.725825
86.566376,18,115.816617
107.4718,23,115.889422
199.50423,42,116.09605
92.17874,19,116.212065
108.19001,22,116.318957
142.24527,28,116.510693
81.32685,17,116.641256
115.916725,23,116.830554
122.03254,27,117.095124
92.321144,19,117.256454
122.82999,28,117.490571
91.516846,19,117.595458
81.32491,17,117.739508
99.864944,22,117.882676
87.29565,18,118.020757
130.37044,28,118.198331
127.29208,29,118.339322
161.60872,31,118.492227
87.279396,18,118.597807
182.5238,38,118.91571
148.16139,30,119.158637
126.23938,26,119.363542
171.45432,34,119.519836
205.76251,41,119.728653
86.07911,18,119.810898
170.20245,34,119.951502
150.66357,32,120.153496
76.63098,16,120.238452
86.07195,18,120.293462
76.77928,16,120.412859
128.8828,27,120.616072
87.77472,18,120.706541
81.00945,17,120.765373
229.06853,44,121.061888
87.31903,18,121.160988
150.54391,30,121.261014
118.950775,24,121.382572
138.74988,27,121.518156
86.90396,18,121.578449
81.10118,17,121.680703
86.541916,18,121.804731
108.73443,22,121.975202
102.99647,21,122.067725
123.77965,25,122.219934
172.49292,34,122.495811
92.771614,19,122.580465
141.83286,30,122.72667
143.68387,30,122.92022
86.224915,18,123.021915
106.336555,22,123.113921
98.297745,20,123.210244
91.964455,19,123.286182
76.73629,16,123.330399
81.24173,17,123.434754
81.10473,17,123.506531
155.96312,31,123.764735
81.13352,17,123.886679
92.2203,19,124.032406
130.71243,27,124.23743
76.54834,16,124.352366
108.57487,22,124.53582
149.27737,30,124.743955
91.22395,19,124.863026
107.08126,22,125.001748
81.331245,17,125.115531
76.56315,16,125.162624
145.36592,31,125.318959
143.36304,30,125.47975
90.0898,19,125.592036
100.75902,20,125.7186
76.56633,16,125.772626
101.50458,21,125.881507
119.40128,24,126.052188
147.38641,31,126.276642
86.61041,18,126.410017
171.22696,33,126.682164
117.17693,24,126.882843
152.20506,32,126.971272
108.19134,22,127.040953
81.024284,17,127.088414
110.49256,22,127.173201
86.36976,18,127.224903
121.668884,24,127.318736
81.22161,17,127.37555
81.45549,17,127.453194
134.8423,27,127.578806
86.24383,18,127.760945
129.63026,26,127.896511
185.90353,35,128.109989
81.88016,17,128.239815
81.02011,17,128.368176
218.07458,44,128.615994
128.44356,27,128.757368
115.64331,24,128.868977
207.90172,41,129.077835
103.77431,21,129.170249
136.73853,27,130.766587
182.81007,36,130.966078
138.17607,29,131.124466
106.096825,22,131.223881
182.92479,36,131.589909
98.27537,20,131.725856
135.1305,29,131.899606
81.28222,17,131.963119
87.69704,18,132.054934
90.87112,19,132.165454
86.74757,18,132.26938
81.48014,17,132.388084
133.91711,27,132.606173
81.772255,17,132.69976
115.997635,24,132.928462
86.27276,18,133.109516
86.04783,18,133.228612
153.83177,31,133.4414
161.2529,36,133.708919
147.28085,30,133.939915
81.28909,17,134.035687
81.66182,17,134.110722
76.45376,16,134.192858
80.76753,17,134.305655
119.14084,25,134.480257
81.32723,17,134.613628
115.45791,24,134.767896
176.55782,37,135.055856
87.23232,18,135.184228
170.67412,35,135.480856
200.05615,42,135.780247
80.974335,17,135.911671
127.42292,26,136.091798
126.902084,25,136.339482
227.93422,44,136.635559
