#{"t_start": 1756059152.86222, "env_id": "None"}
r,l,t
-95.46544,88,133.491755
-96.465675,110,133.905565
-88.74324,84,134.216365
-78.70256,65,134.453418
-82.14836,95,134.790333
-125.26092,87,135.127505
-70.65106,67,135.32857
-82.1002,105,135.646771
-80.539536,91,135.953994
-119.24249,90,136.301181
-374.5667,103,136.678458
-114.44217,114,136.988124
-112.2469,105,137.330591
-115.08805,86,137.635711
-120.04164,73,137.871291
-136.40018,123,138.383087
-100.80553,121,138.796931
-101.085625,74,139.099138
-47.97187,103,139.536108
-86.795105,124,139.991095
-270.97562,99,140.363879
-100.30429,82,140.667948
-66.940895,104,141.007545
-102.17418,69,141.273787
-115.01237,111,141.702654
-27.686035,119,142.147019
-62.14003,95,142.495912
-83.857796,84,142.80996
-65.36807,118,143.242257
-149.32562,98,143.675214
-123.94638,69,143.875479
-113.32237,91,144.236401
-30.469177,131,144.722622
-131.09236,55,144.914215
-116.178,77,145.162105
-69.60289,87,145.494972
-98.49696,101,145.910513
-78.229385,70,146.123719
-68.66545,71,146.356541
-81.50677,88,146.609615
-76.24187,61,146.845754
-86.53404,109,147.315004
-84.25099,80,147.604159
-63.024025,76,147.772796
-68.44769,69,147.927142
-99.49501,82,148.102748
-108.57276,96,148.459725
-59.571064,131,148.972277
-119.1824,86,149.245593
-37.466774,62,149.483554
-55.67385,76,149.839367
-117.19137,66,150.086616
-85.868225,76,150.368034
-159.22098,113,150.785968
-85.92971,83,151.096721
-100.20807,108,151.447942
-219.69485,77,151.731789
-99.4018,135,152.271933
-73.84797,58,152.482887
-83.86355,67,152.731359
-105.54138,68,152.998137
-96.85626,94,153.365316
-101.60117,94,153.664006
-178.5762,123,154.137462
-44.742676,64,154.347729
-98.28472,82,154.709021
-156.34842,120,155.128733
-121.9304,128,155.555475
-73.79413,72,155.838945
-62.598995,76,156.136652
-29.778458,107,156.387932
-86.26917,129,156.82093
-113.086136,110,157.187682
-103.92002,86,157.551222
-62.546635,71,157.781995
-182.43884,103,158.137147
-74.01837,66,158.362626
-39.04069,74,158.661992
-90.425,82,158.950758
-39.064106,85,159.258218
-43.97979,66,159.493298
-72.28871,63,159.708585
-154.82289,70,159.995009
-98.90216,81,160.27797
-45.72413,75,160.548222
-91.444885,108,160.904424
-113.361206,83,161.1948
-76.378586,58,161.399606
-102.96264,89,161.727469
-49.666195,78,162.023444
-151.93465,116,162.457353
-133.6138,87,162.754361
-105.03103,93,163.094046
-32.112343,111,163.54056
-82.61484,98,163.913028
-76.06549,70,164.164667
-118.95999,96,164.422414
-86.63461,113,164.66718
-86.582825,64,164.899386
-329.77484,88,165.199203
-155.41669,78,165.531688
-75.78294,106,165.982197
-68.86763,127,166.426283
-58.07197,76,166.709439
-86.50552,67,166.965169
-68.40123,85,167.23966
-102.41978,108,167.517091
-223.61758,136,168.09481
-50.217396,119,168.550353
-143.98761,82,168.849713
-111.514435,122,169.256265
-58.494953,83,169.560901
-42.289024,77,169.852721
-98.918564,103,170.229994
-137.16101,82,170.450266
-99.288055,117,170.916491
-33.24312,68,171.195609
-71.11952,78,171.495114
-105.50681,101,171.887101
-18.611755,75,172.143453
-94.12462,113,172.635051
-132.76816,88,172.977957
-73.87977,76,173.255751
-78.60696,71,173.517103
-190.77008,105,173.888325
-91.345184,83,174.157735
-96.27107,120,174.644887
-147.40262,88,175.006423
-86.78666,105,175.418622
-41.675983,93,175.819649
-87.17909,70,176.093919
-80.32254,109,176.549141
-110.713394,90,183.673401
-68.910164,77,183.992615
-96.343605,75,184.275043
-71.443665,80,184.552306
-89.666534,103,184.814212
-100.315216,73,185.000819
-89.02034,109,185.314427
-110.11482,82,185.596468
-86.26164,84,185.932925
-244.66765,144,186.514727
-70.17098,89,186.90765
-112.584045,88,187.263619
-97.09806,94,187.634135
-127.713196,108,188.057193
-54.411125,97,188.461387
-238.84,95,188.878397
-225.41753,111,189.283591
-179.54037,99,189.726822
-104.25623,72,189.984412
-63.33772,72,190.18741
-44.253834,90,190.480906
-94.471954,89,190.818964
-117.83336,68,191.087521
-73.67549,86,191.347826
-120.61441,77,191.635551
-102.96713,100,192.013858
-81.55264,107,192.377319
-61.78099,79,192.716405
-174.81842,102,193.122567
-64.302444,115,193.519867
-84.8874,80,193.738727
-90.47903,66,193.969855
-82.50737,78,194.273991
-71.50702,108,194.677836
-83.184814,65,194.924413
-102.45322,71,195.115741
-65.71895,80,195.466058
-87.08729,97,195.924105
-106.1671,88,196.283274
-77.560356,101,196.694678
-52.267063,92,197.006671
-74.0368,96,197.311615
-62.267647,120,197.721982
-75.43982,67,198.027203
-88.375,112,198.346823
-101.172066,121,198.722502
-69.51905,64,198.941056
-38.346123,111,199.323853
-45.97233,115,199.775169
-101.32878,134,200.331418
-192.94812,106,200.739621
-58.958344,120,201.164538
-71.642456,110,201.608901
-165.25743,64,201.85653
-196.61676,117,202.326577
-94.92038,96,202.719645
-76.87504,111,203.135938
-26.054176,77,203.462311
-95.49211,118,203.913245
-197.03099,65,204.183182
-120.275276,87,204.534878
-100.81174,111,204.939108
-141.63939,133,205.421121
-64.68914,132,205.901377
-73.61303,69,206.167068
-99.82629,112,206.695481
-114.3743,92,207.04148
-61.51116,88,207.392562
-44.828506,124,207.868886
-109.87825,126,208.426831
-126.06272,106,208.864384
-44.16855,104,209.301032
-125.55283,108,209.720559
-80.36957,111,210.113223
-64.59012,141,210.712465
-59.0816,72,210.980722
-130.258,79,211.283714
-60.296158,83,211.635023
-101.5792,77,211.925059
-71.051025,63,212.140434
-71.46878,67,212.404665
-122.99979,87,212.733669
-115.00806,99,212.994156
-53.204792,78,213.180433
-93.22522,84,213.398081
-71.71292,120,213.735755
-101.10494,110,214.010232
-56.488785,71,214.296841
-64.19701,74,214.676171
-59.882046,87,215.022862
-93.509186,76,215.315767
-73.95473,87,215.66375
-79.71665,60,215.910079
-53.417503,108,216.37663
-28.971031,81,216.779051
-154.00926,98,217.157185
-114.520485,117,217.644987
-67.44088,114,218.192526
-96.8992,100,218.633141
-73.11272,64,218.883283
-99.41905,68,219.145267
-65.8248,73,219.437802
-146.16606,101,219.643609
-67.118065,79,219.820559
-92.25478,79,220.01353
-56.524376,112,220.386105
-44.59098,83,220.564592
-57.3637,132,220.833116
-82.38779,112,221.066911
-110.16977,89,221.2512
-60.448826,115,221.505171
-351.97116,129,221.834432
-122.91295,100,222.052285
-74.66459,73,222.215939
-68.88202,73,222.388431
-55.362095,68,222.529823
-94.79201,67,222.728842
-111.86343,109,222.934503
-110.950615,99,223.133371
-39.5981,86,223.325143
-91.42051,121,223.698872
-118.772606,87,224.01206
-98.69887,123,224.452184
-79.42302,64,224.598416
-35.625008,78,224.784444
-114.36427,88,225.025456
-82.30592,83,225.257678
-88.87707,62,225.405093
-74.41753,89,225.691593
-217.62732,129,226.308572
-59.77124,72,226.524774
-202.08575,99,226.914171
-88.00504,102,227.29136
-82.806175,118,227.637025
-99.00859,65,227.845945
-126.48512,117,228.273387
-101.44554,62,228.498334
-66.466774,119,228.991179
-20.752182,82,229.169141
-128.85175,122,229.394334
-67.9957,106,229.587108
-58.85364,74,229.743914
-57.07527,80,229.916855
-102.67543,75,230.079882
-58.07265,108,230.319643
-74.22836,72,230.491164
-37.541664,96,230.677657
-95.54757,78,230.898865
-20.687164,239,231.377537
-89.06069,80,231.617048
-83.20001,80,231.879635
-181.96959,124,232.298035
-35.697594,93,232.4828
-83.78157,110,232.842281
-19.99907,130,233.151287
-68.64028,106,233.454645
-27.721237,115,233.889865
-80.94983,95,234.218443
