env,algo,run_dir,T_to_target,success,seed,total_timesteps,n_envs,hyperparams_json
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_012457_996102_pid1064049_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 512, ""batch_size"": 32, ""n_epochs"": 10, ""gamma"": 0.995, ""clip_range"": 0.3, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251026_233250_552190_pid1042104_seed0,40000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 128, ""batch_size"": 32, ""n_epochs"": 10, ""gamma"": 0.995, ""clip_range"": 0.3, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_004013_145588_pid1057323_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 256, ""batch_size"": 32, ""n_epochs"": 20, ""gamma"": 0.99, ""clip_range"": 0.3, ""gae_lambda"": 0.9, ""ent_coef"": 0.02, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_011631_419695_pid1062785_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 512, ""batch_size"": 32, ""n_epochs"": 10, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_021850_731903_pid1072593_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 128, ""batch_size"": 64, ""n_epochs"": 10, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_040450_644068_pid1088597_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0001, ""n_steps"": 128, ""batch_size"": 32, ""n_epochs"": 10, ""gamma"": 0.99, ""clip_range"": 0.3, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_020516_238905_pid1070422_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 128, ""batch_size"": 32, ""n_epochs"": 20, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.9, ""ent_coef"": 0.02, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_040905_592400_pid1089219_seed0,40000,True,0,200000,,"{""learning_rate"": 0.0001, ""n_steps"": 128, ""batch_size"": 32, ""n_epochs"": 10, ""gamma"": 0.995, ""clip_range"": 0.2, ""gae_lambda"": 0.95, ""ent_coef"": 0.02, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_004113_641670_pid1057525_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 256, ""batch_size"": 32, ""n_epochs"": 20, ""gamma"": 0.995, ""clip_range"": 0.2, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_003426_496487_pid1056529_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 256, ""batch_size"": 32, ""n_epochs"": 20, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.95, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_005736_269925_pid1059900_seed0,40000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 256, ""batch_size"": 64, ""n_epochs"": 10, ""gamma"": 0.995, ""clip_range"": 0.2, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_025044_534143_pid1077401_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 256, ""batch_size"": 32, ""n_epochs"": 10, ""gamma"": 0.995, ""clip_range"": 0.3, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251026_235554_478717_pid1047771_seed0,40000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 128, ""batch_size"": 64, ""n_epochs"": 10, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.9, ""ent_coef"": 0.02, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_015730_006688_pid1068875_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 128, ""batch_size"": 32, ""n_epochs"": 10, ""gamma"": 0.99, ""clip_range"": 0.3, ""gae_lambda"": 0.95, ""ent_coef"": 0.02, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_020331_492615_pid1069953_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 128, ""batch_size"": 32, ""n_epochs"": 10, ""gamma"": 0.995, ""clip_range"": 0.3, ""gae_lambda"": 0.95, ""ent_coef"": 0.02, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_062737_296235_pid1109101_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0001, ""n_steps"": 512, ""batch_size"": 64, ""n_epochs"": 20, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_055354_659087_pid1104262_seed0,40000,True,0,200000,,"{""learning_rate"": 0.0001, ""n_steps"": 256, ""batch_size"": 64, ""n_epochs"": 20, ""gamma"": 0.995, ""clip_range"": 0.2, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_035559_583421_pid1087281_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 512, ""batch_size"": 64, ""n_epochs"": 20, ""gamma"": 0.995, ""clip_range"": 0.2, ""gae_lambda"": 0.95, ""ent_coef"": 0.02, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_001135_613137_pid1050719_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 128, ""batch_size"": 64, ""n_epochs"": 20, ""gamma"": 0.99, ""clip_range"": 0.3, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_041623_059005_pid1090290_seed0,40000,True,0,200000,,"{""learning_rate"": 0.0001, ""n_steps"": 128, ""batch_size"": 32, ""n_epochs"": 20, ""gamma"": 0.99, ""clip_range"": 0.3, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_032901_949987_pid1083182_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 512, ""batch_size"": 32, ""n_epochs"": 10, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_002954_855144_pid1055871_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 256, ""batch_size"": 32, ""n_epochs"": 10, ""gamma"": 0.995, ""clip_range"": 0.3, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_005835_301320_pid1060041_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 256, ""batch_size"": 64, ""n_epochs"": 10, ""gamma"": 0.995, ""clip_range"": 0.3, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_031710_742921_pid1081412_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 256, ""batch_size"": 64, ""n_epochs"": 20, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.9, ""ent_coef"": 0.02, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_014857_533426_pid1067630_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 512, ""batch_size"": 64, ""n_epochs"": 20, ""gamma"": 0.995, ""clip_range"": 0.3, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_023532_900469_pid1075118_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 128, ""batch_size"": 64, ""n_epochs"": 20, ""gamma"": 0.995, ""clip_range"": 0.2, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_000442_509819_pid1049405_seed0,40000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 128, ""batch_size"": 64, ""n_epochs"": 10, ""gamma"": 0.995, ""clip_range"": 0.3, ""gae_lambda"": 0.95, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_005223_906094_pid1059105_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 256, ""batch_size"": 64, ""n_epochs"": 10, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.95, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_034544_114734_pid1085713_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 512, ""batch_size"": 64, ""n_epochs"": 10, ""gamma"": 0.995, ""clip_range"": 0.3, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_002019_756921_pid1053742_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 256, ""batch_size"": 32, ""n_epochs"": 10, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_032512_227035_pid1082595_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 256, ""batch_size"": 64, ""n_epochs"": 20, ""gamma"": 0.995, ""clip_range"": 0.3, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_032151_503699_pid1082109_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 256, ""batch_size"": 64, ""n_epochs"": 20, ""gamma"": 0.995, ""clip_range"": 0.2, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_011100_158385_pid1061978_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 256, ""batch_size"": 64, ""n_epochs"": 20, ""gamma"": 0.995, ""clip_range"": 0.2, ""gae_lambda"": 0.95, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_022924_518201_pid1074209_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 128, ""batch_size"": 64, ""n_epochs"": 20, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_042129_673626_pid1090982_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0001, ""n_steps"": 128, ""batch_size"": 32, ""n_epochs"": 20, ""gamma"": 0.99, ""clip_range"": 0.3, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_044841_333021_pid1094939_seed0,40000,True,0,200000,,"{""learning_rate"": 0.0001, ""n_steps"": 128, ""batch_size"": 64, ""n_epochs"": 20, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.95, ""ent_coef"": 0.02, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_034850_772182_pid1086202_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 512, ""batch_size"": 64, ""n_epochs"": 20, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251026_235744_952959_pid1048184_seed0,40000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 128, ""batch_size"": 64, ""n_epochs"": 10, ""gamma"": 0.99, ""clip_range"": 0.3, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_001756_884042_pid1053206_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0003, ""n_steps"": 128, ""batch_size"": 64, ""n_epochs"": 20, ""gamma"": 0.995, ""clip_range"": 0.3, ""gae_lambda"": 0.95, ""ent_coef"": 0.02, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_053952_045124_pid1102238_seed0,40000,True,0,200000,,"{""learning_rate"": 0.0001, ""n_steps"": 256, ""batch_size"": 64, ""n_epochs"": 10, ""gamma"": 0.99, ""clip_range"": 0.3, ""gae_lambda"": 0.9, ""ent_coef"": 0.02, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_061653_195809_pid1107442_seed0,40000,True,0,200000,,"{""learning_rate"": 0.0001, ""n_steps"": 512, ""batch_size"": 64, ""n_epochs"": 10, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.9, ""ent_coef"": 0.02, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_021216_870312_pid1071623_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 128, ""batch_size"": 32, ""n_epochs"": 20, ""gamma"": 0.995, ""clip_range"": 0.2, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_022730_112571_pid1073911_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 128, ""batch_size"": 64, ""n_epochs"": 10, ""gamma"": 0.995, ""clip_range"": 0.3, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_041700_289019_pid1090378_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0001, ""n_steps"": 128, ""batch_size"": 32, ""n_epochs"": 20, ""gamma"": 0.99, ""clip_range"": 0.3, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_032018_138587_pid1081866_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 256, ""batch_size"": 64, ""n_epochs"": 20, ""gamma"": 0.99, ""clip_range"": 0.3, ""gae_lambda"": 0.9, ""ent_coef"": 0.02, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_022451_349337_pid1073504_seed0,20000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 128, ""batch_size"": 64, ""n_epochs"": 10, ""gamma"": 0.995, ""clip_range"": 0.2, ""gae_lambda"": 0.9, ""ent_coef"": 0.02, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_050559_635646_pid1097481_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0001, ""n_steps"": 256, ""batch_size"": 32, ""n_epochs"": 10, ""gamma"": 0.99, ""clip_range"": 0.3, ""gae_lambda"": 0.95, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_060204_620538_pid1105382_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0001, ""n_steps"": 512, ""batch_size"": 32, ""n_epochs"": 10, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_060327_852639_pid1105581_seed0,40000,True,0,200000,,"{""learning_rate"": 0.0001, ""n_steps"": 512, ""batch_size"": 32, ""n_epochs"": 10, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.95, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [64, 64]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_060201_529774_pid1105377_seed0,40000,True,0,200000,,"{""learning_rate"": 0.0001, ""n_steps"": 512, ""batch_size"": 32, ""n_epochs"": 10, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.9, ""ent_coef"": 0.0, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_032351_895965_pid1082414_seed0,40000,True,0,200000,,"{""learning_rate"": 0.001, ""n_steps"": 256, ""batch_size"": 64, ""n_epochs"": 20, ""gamma"": 0.995, ""clip_range"": 0.2, ""gae_lambda"": 0.95, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_054706_506633_pid1103307_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0001, ""n_steps"": 256, ""batch_size"": 64, ""n_epochs"": 10, ""gamma"": 0.995, ""clip_range"": 0.3, ""gae_lambda"": 0.95, ""ent_coef"": 0.02, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
CartPole-v1,ppo,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs/CartPole-v1/ppo/20251027_050110_009484_pid1096773_seed0,20000,True,0,200000,,"{""learning_rate"": 0.0001, ""n_steps"": 256, ""batch_size"": 32, ""n_epochs"": 10, ""gamma"": 0.99, ""clip_range"": 0.2, ""gae_lambda"": 0.9, ""ent_coef"": 0.01, ""vf_coef"": 0.5, ""max_grad_norm"": 0.5, ""target_kl"": 0.02, ""policy_kwargs"": {""net_arch"": [128, 128]}}"
