#{"t_start": 1756059065.8201938, "env_id": "None"}
r,l,t
16.0,16,57.518913
14.0,14,57.552159
14.0,14,57.581478
17.0,17,57.634233
31.0,31,57.714195
11.0,11,57.750306
10.0,10,57.769841
12.0,12,57.820943
35.0,35,57.929118
92.0,92,58.199373
22.0,22,58.255126
13.0,13,58.291468
27.0,27,58.364834
20.0,20,58.420247
17.0,17,58.481445
25.0,25,58.538693
14.0,14,58.572138
16.0,16,58.613115
18.0,18,58.654017
16.0,16,58.693828
12.0,12,58.718183
33.0,33,58.786798
18.0,18,58.825643
21.0,21,58.873342
17.0,17,58.907127
16.0,16,58.946838
14.0,14,58.981596
15.0,15,59.019274
34.0,34,59.122167
20.0,20,59.174691
11.0,11,59.205172
28.0,28,59.296947
14.0,14,59.322783
46.0,46,59.445536
11.0,11,59.480832
20.0,20,59.530161
14.0,14,59.577712
14.0,14,59.610425
18.0,18,59.656699
71.0,71,59.83618
28.0,28,59.909853
59.0,59,60.062232
12.0,12,60.087865
16.0,16,60.15419
11.0,11,60.186501
32.0,32,60.281644
21.0,21,60.371654
31.0,31,60.460589
18.0,18,60.516892
20.0,20,60.564738
11.0,11,60.59543
15.0,15,60.631457
29.0,29,60.711962
24.0,24,60.766978
26.0,26,60.830727
13.0,13,60.879776
96.0,96,61.600388
31.0,31,61.668474
31.0,31,61.728305
45.0,45,61.865204
23.0,23,61.939214
29.0,29,62.050171
28.0,28,62.131597
33.0,33,62.202342
17.0,17,62.249306
14.0,14,62.276472
14.0,14,62.306829
17.0,17,62.35964
12.0,12,62.385357
32.0,32,62.466541
52.0,52,62.616163
15.0,15,62.654755
33.0,33,62.724456
32.0,32,62.796916
54.0,54,62.909132
32.0,32,62.990833
51.0,51,63.115196
35.0,35,63.197099
21.0,21,63.232745
19.0,19,63.282861
22.0,22,63.326465
44.0,44,63.431569
37.0,37,63.538773
26.0,26,63.62
27.0,27,63.68368
15.0,15,63.71263
15.0,15,63.737615
65.0,65,63.901577
25.0,25,63.95678
15.0,15,63.99328
32.0,32,64.060169
15.0,15,64.09768
14.0,14,64.129656
19.0,19,64.170183
18.0,18,64.212087
13.0,13,64.241003
10.0,10,64.264008
9.0,9,64.285144
65.0,65,64.468807
62.0,62,64.673703
30.0,30,64.747122
15.0,15,64.7803
18.0,18,64.825987
14.0,14,64.853035
23.0,23,64.910204
46.0,46,65.02496
29.0,29,65.092681
49.0,49,65.201598
18.0,18,65.24583
17.0,17,65.303544
14.0,14,65.350396
34.0,34,65.483005
14.0,14,65.511569
10.0,10,65.542448
15.0,15,65.583868
11.0,11,65.636789
10.0,10,65.677877
16.0,16,65.728624
13.0,13,65.762978
12.0,12,65.795414
15.0,15,65.850591
17.0,17,65.889412
15.0,15,65.925591
21.0,21,65.979564
26.0,26,66.041825
21.0,21,66.096473
18.0,18,66.146312
12.0,12,66.190522
13.0,13,66.247765
18.0,18,66.32431
12.0,12,66.357927
14.0,14,66.392658
26.0,26,66.449916
25.0,25,66.511776
14.0,14,66.541742
17.0,17,66.584643
32.0,32,66.660861
16.0,16,66.693114
14.0,14,66.718485
16.0,16,66.756118
22.0,22,66.811414
14.0,14,66.852635
61.0,61,67.005441
16.0,16,67.046573
24.0,24,67.111528
13.0,13,67.143435
102.0,102,67.450442
18.0,18,67.527781
58.0,58,67.749162
11.0,11,67.795123
11.0,11,67.826232
15.0,15,67.87344
14.0,14,67.925082
16.0,16,67.96751
31.0,31,68.048644
21.0,21,68.100678
23.0,23,68.149249
13.0,13,68.178173
19.0,19,68.234286
101.0,101,68.528331
11.0,11,68.553068
21.0,21,68.624045
13.0,13,68.652818
19.0,19,68.732715
