env,algo,run_id,seed,r_max,r_end,delta_post,s_final,delta_tol,slope_tol,trend_strict,r_max_relaxed,r_end_relaxed,delta_post_relaxed,s_final_relaxed,delta_tol_relaxed,slope_tol_relaxed,trend_relaxed
LunarLanderContinuous-v3,ppo,20251101_082710_384554_pid1093946_seed0,0,264.5322723388672,232.43873718261722,-32.09353515624997,-11.359773908342634,-13.22661361694336,2.645322723388672,post_peak_degradation,261.0583743286133,257.5298767089844,-3.528497619628922,-9.671786499023433,-26.105837432861332,5.221167486572266,uncertain
LunarLanderContinuous-v3,ppo,20251101_083035_564956_pid1095384_seed0,0,62.76219558715821,38.43234909176827,-24.329846495389937,-2.568653837272099,-3.1381097793579107,0.6276219558715821,post_peak_degradation,45.890021904706956,34.45652389526367,-11.433498009443284,-1.7667044321695973,-4.589002190470696,0.9178004380941391,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_083053_783636_pid1095542_seed0,0,276.50517578125005,239.82032897949222,-36.68484680175783,-12.699885777064736,-13.825258789062502,2.7650517578125005,post_peak_degradation,268.93365966796875,268.9193115234375,-0.014348144531254547,-9.746363321940104,-26.89336596679688,5.378673193359375,uncertain
LunarLanderContinuous-v3,ppo,20251101_083421_985195_pid1096951_seed0,0,246.33104248046874,87.59959522247314,-158.7314472579956,-3.3858586447579526,-12.316552124023438,2.4633104248046873,post_peak_degradation,231.2432302856445,105.57865905761719,-125.66457122802731,-7.832776302761504,-23.12432302856445,4.62486460571289,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_083604_540688_pid1097705_seed0,0,268.10369873046875,209.43420867919923,-58.66949005126952,-15.077109200613839,-13.405184936523439,2.6810369873046875,post_peak_degradation,257.8023815917969,211.7721710205078,-46.0302105712891,-13.709738498263887,-25.780238159179692,5.156047631835938,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_083812_554058_pid1098548_seed0,0,206.33694458007812,140.1835209655762,-66.15342361450192,-10.115452357700892,-10.316847229003907,2.0633694458007814,post_peak_degradation,191.23834747314453,143.47879028320312,-47.759557189941404,-8.561692301432295,-19.123834747314454,3.824766949462891,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_084136_179950_pid1100177_seed0,0,276.56817016601565,232.65008453369143,-43.91808563232422,-17.675758143833708,-13.828408508300782,2.7656817016601565,post_peak_degradation,273.17213470458984,225.20468139648438,-47.96745330810546,-13.213587782118058,-27.317213470458984,5.463442694091797,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_084240_474886_pid1100644_seed0,0,151.8220016479492,128.75991348266604,-23.06208816528317,-3.864473615373884,-7.59110008239746,1.5182200164794921,post_peak_degradation,134.53181091308593,151.82199096679688,17.29018005371094,-1.495984395345052,-13.453181091308593,2.690636218261719,converged_relaxed
LunarLanderContinuous-v3,ppo,20251101_084241_253000_pid1100649_seed0,0,269.71546630859376,231.22800903320314,-38.487457275390625,-14.613344029017858,-13.48577331542969,2.6971546630859375,post_peak_degradation,267.97225280761717,239.478515625,-28.493737182617167,-10.380424669053818,-26.79722528076172,5.359445056152343,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_084455_084939_pid1101554_seed0,0,190.1649353027344,149.8122280883789,-40.35270721435549,-14.357039751325333,-9.50824676513672,1.901649353027344,post_peak_degradation,171.89635208129883,141.71987915039062,-30.176472930908204,-11.555258178710936,-17.189635208129882,3.4379270416259766,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_084555_634067_pid1101982_seed0,0,270.1271392822266,222.76870910644533,-47.35843017578128,-11.94747576032366,-13.506356964111331,2.701271392822266,post_peak_degradation,266.1540863037109,237.8977508544922,-28.25633544921874,-11.87175971137153,-26.615408630371093,5.323081726074219,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_084817_293855_pid1102970_seed0,0,-15.204774856567383,-53.05544670104981,-37.85067184448243,5.64480312892369,-0.7602387428283692,0.15204774856567382,uncertain,-47.46872688293458,-44.54761505126953,2.9211118316650513,7.009702428181967,-4.746872688293458,0.9493745376586916,uncertain
LunarLanderContinuous-v3,ppo,20251101_084936_311974_pid1103536_seed0,0,278.79725341796876,253.7370709228516,-25.060182495117175,-13.022554234095983,-13.939862670898439,2.7879725341796875,post_peak_degradation,277.52285766601557,278.76141357421875,1.2385559082031818,-11.131044854058157,-27.75228576660156,5.550457153320312,uncertain
LunarLanderContinuous-v3,ppo,20251101_085003_242175_pid1103718_seed0,0,-5.373411560058594,-27.513784024715427,-22.140372464656835,2.650590668405807,-0.2686705780029297,0.05373411560058594,uncertain,-10.610132550001145,-22.321720123291016,-11.71158757328987,2.677102441257901,-1.0610132550001146,0.21220265100002292,uncertain
LunarLanderContinuous-v3,ppo,20251101_085216_793764_pid1104636_seed0,0,273.8041687011719,236.96522888183594,-36.838939819335934,-18.170147269112725,-13.690208435058594,2.738041687011719,post_peak_degradation,268.9623974609375,233.9673614501953,-34.99503601074218,-15.220511542426213,-26.89623974609375,5.37924794921875,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_085345_002412_pid1105291_seed0,0,-27.032151222229004,-74.69058071136475,-47.65842948913574,7.393383135114399,-1.3516075611114502,0.27032151222229006,uncertain,-38.72073720932007,-69.5394515991211,-30.818714389801023,2.3261436886257596,-3.8720737209320073,0.7744147441864014,uncertain
LunarLanderContinuous-v3,ppo,20251101_085434_221105_pid1105637_seed0,0,272.5560180664063,248.59030212402345,-23.965715942382843,-13.753129359654022,-13.627800903320315,2.725560180664063,post_peak_degradation,269.51971313476565,266.40380859375,-3.1159045410156523,-10.714959038628471,-26.951971313476566,5.390394262695313,uncertain
LunarLanderContinuous-v3,ppo,20251101_085829_636627_pid1107235_seed0,0,116.39781188964845,93.92004390716552,-22.47776798248293,-2.4603334699358266,-5.819890594482423,1.1639781188964846,post_peak_degradation,95.30720474243161,116.39781188964844,21.09060714721683,-1.018774032592775,-9.53072047424316,1.9061440948486321,converged_relaxed
LunarLanderContinuous-v3,ppo,20251101_090018_557117_pid1108010_seed0,0,278.34783325195315,239.9571960449219,-38.39063720703126,-11.025721958705361,-13.917391662597659,2.7834783325195316,post_peak_degradation,273.2158953857422,272.45269775390625,-0.7631976318359648,-7.182234361436634,-27.321589538574223,5.464317907714844,uncertain
LunarLanderContinuous-v3,ppo,20251101_090024_183303_pid1108066_seed0,0,187.8001922607422,91.58842403411866,-96.21176822662353,-8.907144219534734,-9.39000961303711,1.878001922607422,post_peak_degradation,146.63168190002443,89.19026184082031,-57.44142005920412,-9.144541973537867,-14.663168190002445,2.9326336380004885,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_090242_563547_pid1108989_seed0,0,-10.78846378326416,-23.801657314300535,-13.013193531036375,2.9408048084803995,-0.539423189163208,0.1078846378326416,uncertain,-17.495899512767796,-18.77715492248535,-1.2812554097175557,2.6934108946058486,-1.7495899512767796,0.3499179902553559,uncertain
LunarLanderContinuous-v3,ppo,20251101_090529_405406_pid1110197_seed0,0,218.338037109375,189.62391540527344,-28.714121704101558,-7.6666926792689765,-10.916901855468751,2.18338037109375,post_peak_degradation,213.76281616210937,218.33804321289062,4.575227050781251,-8.468089803059899,-21.37628161621094,4.275256323242187,uncertain
LunarLanderContinuous-v3,ppo,20251101_090833_103655_pid1111447_seed0,0,282.67515869140624,235.1525067138672,-47.52265197753903,-11.518357631138391,-14.133757934570312,2.8267515869140625,post_peak_degradation,276.3312780761719,260.6637878417969,-15.667490234375009,-9.964527045355904,-27.63312780761719,5.526625561523438,uncertain
LunarLanderContinuous-v3,ppo,20251101_091050_388282_pid1112427_seed0,0,165.4779052734375,71.1942768096924,-94.2836284637451,-1.1814030238560267,-8.273895263671875,1.654779052734375,uncertain,152.3369805908203,87.522216796875,-64.8147637939453,-2.0388079325358084,-15.23369805908203,3.046739611816406,uncertain
LunarLanderContinuous-v3,ppo,20251101_091117_938745_pid1112594_seed0,0,270.30592041015626,243.51213745117192,-26.793782958984337,-14.873704310825891,-13.515296020507813,2.703059204101563,post_peak_degradation,261.6212826538086,257.92315673828125,-3.698125915527328,-11.18969963921441,-26.162128265380858,5.232425653076172,uncertain
LunarLanderContinuous-v3,ppo,20251101_091212_977614_pid1112978_seed0,0,195.07880249023438,111.48513313293456,-83.59366935729982,-6.318095724923269,-9.75394012451172,1.950788024902344,post_peak_degradation,180.35867553710938,114.95023345947266,-65.40844207763672,-6.339552900526257,-18.03586755371094,3.6071735107421876,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_091321_132865_pid1113467_seed0,0,267.1825805664063,196.59519653320314,-70.58738403320314,-8.655635288783483,-13.359129028320314,2.6718258056640627,post_peak_degradation,261.4879418945313,220.1401824951172,-41.34775939941409,-7.125113593207469,-26.148794189453128,5.229758837890626,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_091521_558492_pid1114295_seed0,0,2.631600260734558,-21.50949840784073,-24.14109866857529,6.1635877336774545,-0.13158001303672792,0.02631600260734558,uncertain,-13.69237270832062,2.6316001415252686,16.323972849845887,6.0090013292100695,-1.3692372708320621,0.27384745416641243,uncertain
LunarLanderContinuous-v3,ppo,20251101_091658_836358_pid1114945_seed0,0,273.74536743164066,244.85735870361336,-28.8880087280273,-15.767135620117184,-13.687268371582034,2.7374536743164066,post_peak_degradation,271.51344299316406,260.3904724121094,-11.122970581054688,-13.157089233398441,-27.151344299316406,5.430268859863282,uncertain
LunarLanderContinuous-v3,ppo,20251101_091722_780801_pid1115090_seed0,0,102.37707977294923,70.45216388702394,-31.924915885925287,-9.978965595790319,-5.118853988647462,1.0237707977294923,post_peak_degradation,88.9462580871582,57.4117431640625,-31.5345149230957,-5.524942101372613,-8.894625808715821,1.778925161743164,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_092021_512567_pid1116286_seed0,0,273.81384887695316,252.09841125488282,-21.71543762207034,-14.438360595703127,-13.69069244384766,2.7381384887695317,post_peak_degradation,271.9248382568359,271.62872314453125,-0.29611511230467613,-11.90208265516493,-27.192483825683595,5.438496765136718,uncertain
LunarLanderContinuous-v3,ppo,20251101_092034_298054_pid1116395_seed0,0,20.71343245506287,-4.107576789855957,-24.821009244918827,-4.193612016950334,-1.0356716227531435,0.2071343245506287,post_peak_degradation,12.76274312019348,-14.916421890258789,-27.67916501045227,-3.352417182922363,-1.276274312019348,0.25525486240386963,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_092259_238616_pid1117413_seed0,0,269.6747680664063,237.2022793579102,-32.47248870849609,-17.16856602260044,-13.483738403320315,2.6967476806640627,post_peak_degradation,265.6142944335937,238.74343872070312,-26.870855712890602,-13.905750189887154,-26.561429443359373,5.312285888671875,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_092520_880547_pid1118388_seed0,0,195.40501403808594,145.16507690429688,-50.239937133789056,-1.3666081019810292,-9.770250701904297,1.9540501403808594,uncertain,185.13845672607422,182.5260467529297,-2.612409973144537,0.93196563720703,-18.513845672607424,3.7027691345214846,converged_relaxed
LunarLanderContinuous-v3,ppo,20251101_092731_336698_pid1119326_seed0,0,260.2265502929688,183.2086019897461,-77.01794830322271,-4.432846505301337,-13.01132751464844,2.602265502929688,post_peak_degradation,257.7582028198242,221.83267211914062,-35.92553070068357,-6.232059054904511,-25.77582028198242,5.155164056396484,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_092905_971047_pid1119977_seed0,0,171.89263458251955,80.94211776733398,-90.95051681518557,0.37518604823521123,-8.594631729125977,1.7189263458251955,uncertain,148.83059555053708,96.23927307128906,-52.59132247924802,-2.608015780978734,-14.883059555053709,2.9766119110107416,uncertain
LunarLanderContinuous-v3,ppo,20251101_093247_098878_pid1121475_seed0,0,280.6492065429688,194.07882080078124,-86.57038574218754,-6.274918910435271,-14.03246032714844,2.806492065429688,post_peak_degradation,274.7384341430664,224.54586791992188,-50.192566223144524,-8.701557074652776,-27.473843414306643,5.494768682861328,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_093341_209853_pid1121897_seed0,0,157.2679084777832,-7.647174682617188,-164.9150831604004,-0.07026468004499163,-7.863395423889161,1.572679084777832,uncertain,115.59177261352538,-13.405969619750977,-128.99774223327637,-2.399411455790202,-11.559177261352538,2.3118354522705076,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_093554_221718_pid1122834_seed0,0,279.51287231445315,210.85977142333985,-68.6531008911133,-11.813441249302457,-13.975643615722658,2.7951287231445314,post_peak_degradation,273.2130303955078,227.28860473632812,-45.92442565917969,-10.896397908528652,-27.321303039550784,5.464260607910156,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_093859_496521_pid1124074_seed0,0,136.53929748535157,-72.84685911178589,-209.38615659713747,3.766904231480189,-6.826964874267579,1.3653929748535156,uncertain,128.8118310546875,-85.51597595214844,-214.32780700683594,-2.2336571799384237,-12.88118310546875,2.57623662109375,uncertain
LunarLanderContinuous-v3,ppo,20251101_093929_821995_pid1124328_seed0,0,280.1270751953125,180.16360809326173,-99.96346710205077,-10.662174769810267,-14.006353759765625,2.8012707519531252,post_peak_degradation,275.8146069335938,201.8566436767578,-73.95796325683597,-8.49740261501736,-27.58146069335938,5.516292138671876,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_093948_984602_pid1124455_seed0,0,183.45005798339844,122.08862960815432,-61.36142837524412,-7.943795340401784,-9.172502899169922,1.8345005798339844,post_peak_degradation,174.8701547241211,121.65911865234375,-53.21103607177736,-10.75649600558811,-17.48701547241211,3.497403094482422,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_094207_670994_pid1125400_seed0,0,255.5631805419922,208.85952758789062,-46.703652954101585,-7.021141706194202,-12.778159027099612,2.5556318054199223,post_peak_degradation,249.83970611572266,250.8282012939453,0.9884951782226494,-8.619191148546008,-24.983970611572268,4.996794122314453,uncertain
LunarLanderContinuous-v3,ppo,20251101_094251_815317_pid1125714_seed0,0,43.565886878967284,-105.09979232788086,-148.66567920684815,2.6001198904854914,-2.178294343948364,0.43565886878967286,uncertain,-23.14917459487918,-133.55508422851562,-110.40590963363644,3.7951214260525177,-2.3149174594879183,0.46298349189758364,uncertain
LunarLanderContinuous-v3,ppo,20251101_094331_331922_pid1125990_seed0,0,281.7271240234375,212.75378601074217,-68.97333801269534,-12.133624703543527,-14.086356201171876,2.8172712402343754,post_peak_degradation,266.37891052246096,224.8330535888672,-41.54585693359377,-9.204112074110242,-26.637891052246097,5.327578210449219,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_094413_807091_pid1126274_seed0,0,57.888742542266854,-10.865189856886863,-68.75393239915371,-1.112323434012277,-2.894437127113343,0.5788874254226686,post_peak_degradation,44.93860864639283,-16.169864654541016,-61.108473300933845,-0.5858902401394315,-4.4938608646392835,0.8987721729278566,uncertain
LunarLanderContinuous-v3,ppo,20251101_094441_543807_pid1126471_seed0,0,264.97144775390626,225.41095794677736,-39.5604898071289,-10.331764439174107,-13.248572387695313,2.649714477539063,post_peak_degradation,254.24826171875,253.77743530273438,-0.47082641601562614,-6.872164916992189,-25.424826171875,5.084965234375,uncertain
LunarLanderContinuous-v3,ppo,20251101_094753_803267_pid1127849_seed0,0,229.3960388183594,182.59100189208988,-46.80503692626951,-3.4844299316406273,-11.46980194091797,2.293960388183594,post_peak_degradation,190.1846273803711,229.3960418701172,39.21141448974609,-5.399337429470488,-19.018462738037112,3.803692547607422,uncertain
LunarLanderContinuous-v3,ppo,20251101_094947_541165_pid1128605_seed0,0,269.31092529296876,246.1506143188477,-23.160310974121074,-16.10909685407366,-13.465546264648438,2.6931092529296876,post_peak_degradation,266.36587677001955,256.5426940917969,-9.823182678222679,-12.429223632812498,-26.636587677001955,5.327317535400391,uncertain
LunarLanderContinuous-v3,ppo,20251101_095211_052839_pid1129636_seed0,0,190.9630554199219,64.53063347816469,-126.4324219417572,3.7305959837777283,-9.548152770996095,1.909630554199219,uncertain,176.2982962036133,107.00972747802734,-69.28856872558595,2.2494391547309025,-17.62982962036133,3.525965924072266,uncertain
LunarLanderContinuous-v3,ppo,20251101_095226_152648_pid1129731_seed0,0,268.1036682128906,-17.328687438964845,-285.43235565185546,0.5806741305759976,-13.405183410644533,2.6810366821289064,uncertain,259.1709719848633,-20.18514633178711,-279.3561183166504,0.11649768617418113,-25.91709719848633,5.183419439697266,uncertain
LunarLanderContinuous-v3,ppo,20251101_095625_726757_pid1131378_seed0,0,57.399992370605474,-24.137391700744633,-81.5373840713501,-0.029386084420340502,-2.869999618530274,0.5739999237060548,uncertain,20.087889375686636,-27.348215103149414,-47.43610447883605,-0.25331217447916643,-2.0087889375686636,0.40175778751373276,uncertain
LunarLanderContinuous-v3,ppo,20251101_095722_416464_pid1131794_seed0,0,267.04985961914065,197.2162631225586,-69.83359649658206,-10.71390119280134,-13.352492980957033,2.6704985961914067,post_peak_degradation,263.0689053344727,212.578857421875,-50.490047912597674,-8.514150661892359,-26.30689053344727,5.261378106689453,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_095942_167280_pid1132755_seed0,0,117.5892349243164,55.35151556968689,-62.23771935462951,-7.743225969587054,-5.879461746215821,1.175892349243164,post_peak_degradation,105.42678977966308,40.656471252441406,-64.77031852722168,-3.762461513943143,-10.54267897796631,2.1085357955932618,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_100058_378766_pid1133270_seed0,0,279.58189697265624,241.5681268310547,-38.013770141601526,-11.288002668108264,-13.979094848632812,2.7958189697265623,post_peak_degradation,273.85912292480475,264.08740234375,-9.771720581054751,-9.799737209743926,-27.385912292480477,5.477182458496095,uncertain
LunarLanderContinuous-v3,ppo,20251101_100132_240289_pid1133504_seed0,0,138.90105209350585,84.95575714111328,-53.94529495239257,-0.9776745387486037,-6.945052604675293,1.3890105209350585,uncertain,124.34059555053713,107.11854553222656,-17.22205001831057,2.3559009128146706,-12.434059555053715,2.4868119110107427,uncertain
LunarLanderContinuous-v3,ppo,20251101_100135_867015_pid1133532_seed0,0,262.38282470703126,215.79245147705078,-46.590373229980486,-11.285455758231024,-13.119141235351563,2.6238282470703127,post_peak_degradation,255.75265106201172,238.31533813476562,-17.437312927246097,-10.499091254340275,-25.575265106201172,5.115053021240235,uncertain
LunarLanderContinuous-v3,ppo,20251101_100157_268586_pid1133662_seed0,0,172.58987579345705,7.249330501556396,-165.34054529190067,-0.7782131058829178,-8.629493789672853,1.7258987579345706,uncertain,160.5903285217285,3.5379912853240967,-157.0523372364044,-2.123104932573107,-16.05903285217285,3.2118065704345704,uncertain
LunarLanderContinuous-v3,ppo,20251101_100430_628381_pid1134768_seed0,0,264.8836181640625,235.0195867919922,-29.864031372070315,-14.718939208984372,-13.244180908203127,2.648836181640625,post_peak_degradation,261.8978469848633,249.13052368164062,-12.767323303222668,-11.006319851345483,-26.18978469848633,5.237956939697266,uncertain
LunarLanderContinuous-v3,ppo,20251101_100723_935674_pid1135977_seed0,0,97.71811256408692,-60.920928177833545,-158.63904074192047,0.9843389851706377,-4.8859056282043465,0.9771811256408692,uncertain,11.876475257873528,-77.14322662353516,-89.01970188140868,2.811860895156861,-1.1876475257873529,0.23752950515747057,uncertain
LunarLanderContinuous-v3,ppo,20251101_100832_130968_pid1136419_seed0,0,289.4894165039062,260.4492254638672,-29.04019104003902,-15.890400913783484,-14.474470825195311,2.8948941650390623,post_peak_degradation,283.3183227539063,275.6619567871094,-7.656365966796898,-12.643444824218752,-28.331832275390628,5.666366455078125,uncertain
LunarLanderContinuous-v3,ppo,20251101_100905_279325_pid1136673_seed0,0,110.00018463134766,44.53305555820465,-65.46712907314301,-2.6787996360233852,-5.500009231567383,1.1000018463134766,post_peak_degradation,101.84460594177246,56.7928352355957,-45.051770706176754,-3.498167000876533,-10.184460594177246,2.036892118835449,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_101120_377695_pid1137610_seed0,0,257.9566528320313,190.6667608642578,-67.28989196777349,-13.624253627232141,-12.897832641601566,2.579566528320313,post_peak_degradation,244.07115478515627,201.27127075195312,-42.79988403320314,-7.387461683485242,-24.407115478515628,4.881423095703125,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_101412_638491_pid1138791_seed0,0,127.77171478271487,81.68015384674074,-46.09156093597413,-12.05679041998727,-6.388585739135744,1.2777171478271487,post_peak_degradation,103.4564644241333,60.0277099609375,-43.4287544631958,-6.71263803905911,-10.345646442413331,2.069129288482666,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_101416_908851_pid1138824_seed0,0,274.6073059082031,225.329990234375,-49.2773156738281,-16.060042898995537,-13.730365295410156,2.7460730590820313,post_peak_degradation,270.9863168334961,227.762451171875,-43.22386566162112,-12.039362250434026,-27.098631683349613,5.419726336669923,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_101707_623533_pid1140022_seed0,0,-32.92045288085937,-115.43814132690432,-82.51768844604494,3.5889391217912947,-1.6460226440429686,0.32920452880859374,uncertain,-62.09780426025392,-130.7581329345703,-68.66032867431639,1.9898688422309019,-6.209780426025393,1.2419560852050784,uncertain
LunarLanderContinuous-v3,ppo,20251101_101811_788177_pid1140455_seed0,0,282.8546569824219,216.9574072265625,-65.89724975585938,-10.385986328124996,-14.142732849121096,2.8285465698242187,post_peak_degradation,275.40786224365235,237.8680419921875,-37.539820251464846,-10.04920450846354,-27.540786224365235,5.508157244873047,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_101900_706494_pid1140799_seed0,0,40.54212455749512,-36.452363929748536,-76.99448848724366,4.386752687181746,-2.0271062278747563,0.40542124557495124,uncertain,-11.350264816284222,-24.225948333740234,-12.875683517456013,3.225697951846653,-1.1350264816284221,0.22700529632568445,uncertain
LunarLanderContinuous-v3,ppo,20251101_101954_306209_pid1141172_seed0,0,251.03599243164064,190.45772918701172,-60.578263244628914,-9.761250959123885,-12.551799621582033,2.5103599243164063,post_peak_degradation,247.27206848144533,220.48464965820312,-26.787418823242206,-7.145602077907985,-24.727206848144533,4.945441369628907,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_102206_138531_pid1142148_seed0,0,135.8718292236328,-12.424565553665161,-148.29639477729796,-6.843231800624302,-6.793591461181641,1.3587182922363281,post_peak_degradation,105.02004786014555,-34.45234680175781,-139.47239466190337,-2.018915685017904,-10.502004786014556,2.100400957202911,uncertain
LunarLanderContinuous-v3,ppo,20251101_102318_723402_pid1142594_seed0,0,262.4147857666016,241.30277435302736,-21.112011413574237,-14.774676077706472,-13.12073928833008,2.624147857666016,post_peak_degradation,257.69818176269536,253.8758544921875,-3.8223272705078557,-9.668037923177081,-25.76981817626954,5.153963635253907,uncertain
LunarLanderContinuous-v3,ppo,20251101_102615_678990_pid1143750_seed0,0,169.87310791015622,92.10639427185059,-77.76671363830563,-3.0363453456333724,-8.493655395507812,1.6987310791015622,post_peak_degradation,138.8538449859619,111.94319152832031,-26.910653457641587,-1.57203123304579,-13.88538449859619,2.777076899719238,uncertain
LunarLanderContinuous-v3,ppo,20251101_102706_199609_pid1144145_seed0,0,255.65451660156253,228.93523010253907,-26.719286499023468,-12.963958740234375,-12.782725830078128,2.5565451660156255,post_peak_degradation,249.5715447998047,247.0441131591797,-2.527431640625025,-7.294866604275175,-24.957154479980474,4.9914308959960945,uncertain
LunarLanderContinuous-v3,ppo,20251101_102839_533960_pid1144796_seed0,0,151.42991027832034,48.185501632690425,-103.2444086456299,6.2680619376046325,-7.571495513916017,1.5142991027832033,uncertain,137.54203186035156,81.36442565917969,-56.17760620117187,0.6334142049153644,-13.754203186035156,2.7508406372070313,uncertain
LunarLanderContinuous-v3,ppo,20251101_103013_833785_pid1145453_seed0,0,276.8609924316406,6.224048501849175,-270.63694392979147,-2.305193478720529,-13.843049621582033,2.768609924316406,uncertain,261.9452862548828,0.9948009252548218,-260.95048532962795,-0.7005365603499945,-26.194528625488278,5.238905725097656,uncertain
LunarLanderContinuous-v3,ppo,20251101_103156_251952_pid1146185_seed0,0,69.3039966583252,-35.00798057556152,-104.31197723388672,-3.0006250108991352,-3.4651998329162605,0.6930399665832521,post_peak_degradation,36.285832672119085,-55.8303108215332,-92.11614349365229,-2.13045137193468,-3.6285832672119085,0.7257166534423817,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_103403_402348_pid1147203_seed0,0,283.3538330078125,256.6885778808594,-26.665255126953127,-13.806540352957585,-14.167691650390626,2.833538330078125,post_peak_degradation,273.49356964111325,281.604248046875,8.110678405761746,-11.555804443359373,-27.349356964111326,5.469871392822265,uncertain
LunarLanderContinuous-v3,ppo,20251101_103455_895035_pid1147572_seed0,0,149.86245574951172,31.893912067413332,-117.96854368209839,-2.0238981791904997,-7.493122787475587,1.4986245574951174,post_peak_degradation,139.38672470092772,34.767906188964844,-104.61881851196287,-4.382050132751465,-13.938672470092772,2.7877344940185544,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_103555_760502_pid1148042_seed0,0,262.5867462158203,229.29874420166016,-33.288002014160156,-13.579575892857141,-13.129337310791016,2.625867462158203,post_peak_degradation,250.2866372680664,245.31637573242188,-4.970261535644539,-10.19605984157986,-25.02866372680664,5.005732745361328,uncertain
LunarLanderContinuous-v3,ppo,20251101_103719_282149_pid1148622_seed0,0,65.60175094604493,5.0402407646179235,-60.56151018142701,13.77577691759382,-3.2800875473022466,0.6560175094604493,uncertain,17.963152160644448,65.60175323486328,47.63860107421883,11.621956464979386,-1.7963152160644449,0.359263043212889,uncertain
LunarLanderContinuous-v3,ppo,20251101_103734_555603_pid1148735_seed0,0,261.71384277343753,228.58138366699222,-33.13245910644531,-13.874039132254463,-13.085692138671877,2.617138427734375,post_peak_degradation,257.2476498413086,243.1483154296875,-14.0993344116211,-11.975902981228298,-25.72476498413086,5.144952996826172,uncertain
LunarLanderContinuous-v3,ppo,20251101_103959_284659_pid1149794_seed0,0,-16.7544855594635,-66.92519744873047,-50.17071188926697,6.29681352887835,-0.8377242779731751,0.167544855594635,uncertain,-26.67513658285141,-57.988128662109375,-31.312992079257963,6.767819383409288,-2.6675136582851415,0.5335027316570282,uncertain
LunarLanderContinuous-v3,ppo,20251101_104037_404667_pid1150048_seed0,0,285.10866088867186,227.1598699951172,-57.94879089355467,-12.752362060546874,-14.255433044433595,2.851086608886719,post_peak_degradation,279.2191226196289,245.10958862304688,-34.109533996582,-6.606967163085939,-27.921912261962888,5.584382452392577,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_104439_979572_pid1151748_seed0,0,167.97073669433595,72.58091400146485,-95.3898226928711,-5.384658159528461,-8.398536834716799,1.6797073669433595,post_peak_degradation,150.70607086181639,82.06001281738281,-68.64605804443357,-5.89659678141276,-15.070607086181639,3.014121417236328,post_peak_degradation
LunarLanderContinuous-v3,ppo,20251101_104512_293972_pid1151942_seed0,0,279.1722900390625,247.87994323730467,-31.292346801757816,-15.21014142717634,-13.958614501953125,2.7917229003906248,post_peak_degradation,275.18908813476565,265.25042724609375,-9.938660888671905,-11.92624613444011,-27.518908813476568,5.503781762695313,uncertain
LunarLanderContinuous-v3,ppo,20251101_104749_837124_pid1153044_seed0,0,199.46313781738286,168.41374420166017,-31.049393615722693,-12.930759974888392,-9.973156890869143,1.9946313781738285,post_peak_degradation,187.5716198730469,169.24203491210938,-18.329584960937524,-10.088457573784723,-18.75716198730469,3.7514323974609383,uncertain
LunarLanderContinuous-v3,ppo,20251101_104939_587296_pid1153812_seed0,0,274.41249389648436,226.59946380615233,-47.813030090332035,-21.602345493861606,-13.720624694824219,2.744124938964844,post_peak_degradation,270.27289489746096,213.761474609375,-56.51142028808596,-15.976901245117189,-27.027289489746096,5.405457897949219,post_peak_degradation
