env,algo,run_id,seed,r_max_relaxed,r_end_relaxed,delta_post_relaxed,s_final_relaxed,delta_eps_relaxed,slope_eps_relaxed,trend_relaxed
CartPole-v1,a2c,20251026_184614_606189_pid991868_seed0,0,490.57199707031253,489.8399963378906,-0.7320007324219091,-22.4933336046007,-49.05719970703126,9.81143994140625,uncertain
CartPole-v1,a2c,20251026_184618_159991_pid991884_seed0,0,500.0,500.0,0.0,-13.07111138237847,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184632_516707_pid991920_seed0,0,500.0,499.27996826171875,-0.72003173828125,-7.824444240993923,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_184639_642412_pid991938_seed0,0,500.0,500.0,0.0,-13.07111138237847,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184642_033341_pid991947_seed0,0,500.0,499.27996826171875,-0.72003173828125,-7.824444240993923,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_184647_621436_pid991964_seed0,0,500.0,434.55999755859375,-65.44000244140625,-27.85999993218316,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_184915_296609_pid992318_seed0,0,500.0,500.0,0.0,-10.353333875868056,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184917_204477_pid992319_seed0,0,500.0,499.02001953125,-0.97998046875,-6.075555419921879,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_184920_344065_pid992332_seed0,0,500.0,424.1399841308594,-75.86001586914062,-30.62222239176432,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_184921_625234_pid992338_seed0,0,397.6679992675781,415.55999755859375,17.891998291015625,-1.786666531032981,-39.76679992675781,7.953359985351563,converged_relaxed
CartPole-v1,a2c,20251026_184940_058460_pid992386_seed0,0,500.0,470.260009765625,-29.739990234375,-11.419999525282114,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184944_214281_pid992399_seed0,0,397.6679992675781,415.55999755859375,17.891998291015625,-1.786666531032981,-39.76679992675781,7.953359985351563,converged_relaxed
CartPole-v1,a2c,20251026_184946_139929_pid992404_seed0,0,500.0,470.260009765625,-29.739990234375,-11.419999525282114,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_184948_767762_pid992412_seed0,0,396.41999572753906,251.6599884033203,-144.76000732421875,-22.584444512261285,-39.64199957275391,7.9283999145507815,post_peak_degradation
CartPole-v1,a2c,20251026_185214_897066_pid992740_seed0,0,500.0,495.3999938964844,-4.600006103515625,-21.526666937934028,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_185216_037651_pid992741_seed0,0,475.92999999999995,498.3999938964844,22.469993896484425,-18.0977776421441,-47.592999999999996,9.5186,uncertain
CartPole-v1,a2c,20251026_185221_314793_pid992760_seed0,0,496.24800170898436,500.0,3.7519982910156386,-2.8155561659071204,-49.62480017089844,9.924960034179687,converged_relaxed
CartPole-v1,a2c,20251026_185224_708037_pid992769_seed0,0,498.32000122070315,498.32000732421875,6.1035156022626325e-06,-11.068889024522568,-49.83200012207032,9.966400024414064,uncertain
CartPole-v1,a2c,20251026_185241_411631_pid992811_seed0,0,500.0,454.20001220703125,-45.79998779296875,-20.219999864366315,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_185241_545024_pid992812_seed0,0,498.32000122070315,498.32000732421875,6.1035156022626325e-06,-11.068889024522568,-49.83200012207032,9.966400024414064,uncertain
CartPole-v1,a2c,20251026_185247_897926_pid992832_seed0,0,500.0,454.20001220703125,-45.79998779296875,-20.219999864366315,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_185248_233610_pid992833_seed0,0,500.0,500.0,0.0,-11.195555284288194,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_185514_803691_pid993140_seed0,0,500.0,424.3999938964844,-75.60000610351562,-28.87111138237847,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_185520_868866_pid993157_seed0,0,460.6400012207031,453.9200134277344,-6.719987792968709,-10.446667141384548,-46.06400012207031,9.212800024414062,uncertain
CartPole-v1,a2c,20251026_185526_122797_pid993169_seed0,0,500.0,246.63998413085938,-253.36001586914062,-34.704444376627606,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_185531_753696_pid993187_seed0,0,500.0,500.0,0.0,-16.23111097547743,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_185545_629686_pid993218_seed0,0,500.0,500.0,0.0,-10.242221747504338,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_185546_772395_pid993223_seed0,0,500.0,500.0,0.0,-16.23111097547743,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_185552_434666_pid993245_seed0,0,500.0,500.0,0.0,-10.242221747504338,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_185554_212076_pid993246_seed0,0,251.99399810791016,256.03997802734375,4.0459799194335915,1.0199995252821168,-25.199399810791018,5.039879962158203,converged_relaxed
CartPole-v1,a2c,20251026_185817_877026_pid993624_seed0,0,500.0,500.0,0.0,-18.993333604600693,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_185819_199708_pid993629_seed0,0,435.26000061035154,328.3999938964844,-106.86000671386716,-22.41777784559462,-43.526000061035155,8.705200012207031,post_peak_degradation
CartPole-v1,a2c,20251026_185830_048287_pid993657_seed0,0,478.7039971923828,429.260009765625,-49.443987426757815,-19.15999959309896,-47.870399719238286,9.574079943847657,post_peak_degradation
CartPole-v1,a2c,20251026_185836_455261_pid993676_seed0,0,500.0,452.1200256347656,-47.879974365234375,-8.36444430881076,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_185844_820327_pid993694_seed0,0,499.3280017089844,500.0,0.6719982910155977,-21.971110704210066,-49.932800170898446,9.986560034179687,uncertain
CartPole-v1,a2c,20251026_185849_349999_pid993710_seed0,0,500.0,452.1200256347656,-47.879974365234375,-8.36444430881076,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_185849_769746_pid993711_seed0,0,499.3280017089844,500.0,0.6719982910155977,-21.971110704210066,-49.932800170898446,9.986560034179687,uncertain
CartPole-v1,a2c,20251026_185900_691381_pid993796_seed0,0,457.97600097656243,281.8999938964844,-176.07600708007806,-36.73777804904513,-45.79760009765624,9.159520019531248,post_peak_degradation
CartPole-v1,a2c,20251026_190115_157080_pid994120_seed0,0,496.4859991455078,500.0,3.514000854492224,-16.631110975477426,-49.64859991455078,9.929719982910155,uncertain
CartPole-v1,a2c,20251026_190119_866393_pid994134_seed0,0,493.4939965820313,498.1000061035156,4.606009521484339,-20.524443901909724,-49.34939965820313,9.869879931640625,uncertain
CartPole-v1,a2c,20251026_190133_261730_pid994168_seed0,0,483.5319982910156,497.0,13.468001708984389,-15.255555555555556,-48.35319982910156,9.670639965820312,uncertain
CartPole-v1,a2c,20251026_190136_868243_pid994177_seed0,0,499.94000244140625,499.94000244140625,0.0,-17.015555826822922,-49.99400024414063,9.998800048828125,uncertain
CartPole-v1,a2c,20251026_190150_309198_pid994208_seed0,0,486.3600036621094,457.03997802734375,-29.32002563476567,-14.960000610351573,-48.63600036621094,9.727200073242189,uncertain
CartPole-v1,a2c,20251026_190153_388985_pid994218_seed0,0,499.94000244140625,499.94000244140625,0.0,-17.015555826822922,-49.99400024414063,9.998800048828125,uncertain
CartPole-v1,a2c,20251026_190158_355520_pid994233_seed0,0,486.3600036621094,457.03997802734375,-29.32002563476567,-14.960000610351573,-48.63600036621094,9.727200073242189,uncertain
CartPole-v1,a2c,20251026_190158_831585_pid994235_seed0,0,495.4219982910156,428.739990234375,-66.6820080566406,-21.06222161187066,-49.54219982910156,9.908439965820312,post_peak_degradation
CartPole-v1,a2c,20251026_190417_930473_pid994692_seed0,0,498.8120007324219,499.53997802734375,0.7279772949218568,-9.915555148654512,-49.88120007324219,9.976240014648438,converged_relaxed
CartPole-v1,a2c,20251026_190419_795164_pid994697_seed0,0,492.4500012207032,341.8999938964844,-150.55000732421883,-37.704444376627606,-49.24500012207032,9.849000024414064,post_peak_degradation
CartPole-v1,a2c,20251026_190438_432329_pid994741_seed0,0,496.32000122070315,495.739990234375,-0.5800109863281477,-18.60666639539931,-49.632000122070316,9.926400024414063,uncertain
CartPole-v1,a2c,20251026_190438_895507_pid994746_seed0,0,458.17999877929685,446.8600158691406,-11.319982910156227,-4.077777777777783,-45.81799987792969,9.163599975585937,converged_relaxed
CartPole-v1,a2c,20251026_190455_099061_pid994785_seed0,0,500.0,500.0,0.0,-16.193333265516497,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_190456_759546_pid994790_seed0,0,458.17999877929685,446.8600158691406,-11.319982910156227,-4.077777777777783,-45.81799987792969,9.163599975585937,converged_relaxed
CartPole-v1,a2c,20251026_190500_117634_pid994798_seed0,0,500.0,500.0,0.0,-16.193333265516497,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_190504_909927_pid994821_seed0,0,500.0,500.0,0.0,-19.71111111111111,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_190719_977916_pid995119_seed0,0,500.0,500.0,0.0,-21.82222222222222,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_190720_526319_pid995120_seed0,0,447.1220037841797,438.5,-8.622003784179697,-18.06222262912327,-44.712200378417975,8.942440075683594,uncertain
CartPole-v1,a2c,20251026_190738_041874_pid995167_seed0,0,500.0,500.0,0.0,-9.973333570692274,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_190747_291059_pid995188_seed0,0,479.81600158691407,481.44000244140625,1.6240008544921807,-13.764443291558159,-47.98160015869141,9.596320031738282,uncertain
CartPole-v1,a2c,20251026_190755_505515_pid995209_seed0,0,500.0,500.0,0.0,-20.56222195095486,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_190803_062879_pid995227_seed0,0,479.81600158691407,481.44000244140625,1.6240008544921807,-13.764443291558159,-47.98160015869141,9.596320031738282,uncertain
CartPole-v1,a2c,20251026_190806_341919_pid995236_seed0,0,500.0,500.0,0.0,-20.56222195095486,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_190810_177484_pid995249_seed0,0,454.9959991455077,405.20001220703125,-49.79598693847646,-15.033332655164928,-45.49959991455077,9.099919982910155,post_peak_degradation
CartPole-v1,a2c,20251026_191021_179213_pid995544_seed0,0,500.0,500.0,0.0,-17.435555691189236,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_191027_987139_pid995561_seed0,0,479.3280041503906,486.44000244140625,7.111998291015652,-16.026666937934028,-47.93280041503906,9.586560083007813,uncertain
CartPole-v1,a2c,20251026_191042_587160_pid995596_seed0,0,500.0,420.9200134277344,-79.07998657226562,-5.995555792914498,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_191048_915724_pid995613_seed0,0,466.00199707031254,464.3399963378906,-1.662000732421916,-15.846667480468751,-46.60019970703126,9.32003994140625,uncertain
CartPole-v1,a2c,20251026_191102_512446_pid995644_seed0,0,500.0,500.0,0.0,-22.113333468967014,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_191106_259793_pid995657_seed0,0,466.00199707031254,464.3399963378906,-1.662000732421916,-15.846667480468751,-46.60019970703126,9.32003994140625,uncertain
CartPole-v1,a2c,20251026_191113_819726_pid995678_seed0,0,500.0,500.0,0.0,-22.113333468967014,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_191121_536128_pid995696_seed0,0,500.0,500.0,0.0,-16.468889024522568,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_191337_247187_pid995973_seed0,0,500.0,500.0,0.0,-19.735555691189234,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_191338_900536_pid995978_seed0,0,500.0,500.0,0.0,-10.07999945746528,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_191353_099538_pid996011_seed0,0,500.0,500.0,0.0,-22.22222222222222,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_191359_857117_pid996033_seed0,0,493.3359991455078,500.0,6.664000854492201,-8.693333265516495,-49.33359991455078,9.866719982910157,converged_relaxed
CartPole-v1,a2c,20251026_191412_442035_pid996060_seed0,0,500.0,500.0,0.0,-11.41999986436632,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_191422_419628_pid996086_seed0,0,493.3359991455078,500.0,6.664000854492201,-8.693333265516495,-49.33359991455078,9.866719982910157,converged_relaxed
CartPole-v1,a2c,20251026_191431_081939_pid996108_seed0,0,500.0,500.0,0.0,-11.41999986436632,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_191431_851608_pid996109_seed0,0,474.46400085449216,500.0,25.535999145507844,-18.16888902452257,-47.44640008544922,9.489280017089843,uncertain
CartPole-v1,a2c,20251026_191650_592970_pid996469_seed0,0,500.0,500.0,0.0,-14.708888753255211,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_191652_104993_pid996476_seed0,0,478.49999633789065,393.0,-85.49999633789065,-20.082221815321176,-47.84999963378907,9.569999926757813,post_peak_degradation
CartPole-v1,a2c,20251026_191713_028072_pid996530_seed0,0,500.0,500.0,0.0,-6.739999728732641,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_191713_626033_pid996531_seed0,0,465.06799743652346,419.22003173828125,-45.847965698242206,-16.85333319769965,-46.50679974365235,9.30135994873047,uncertain
CartPole-v1,a2c,20251026_191729_001241_pid996568_seed0,0,500.0,500.0,0.0,-22.22222222222222,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_191738_395390_pid996594_seed0,0,465.06799743652346,419.22003173828125,-45.847965698242206,-16.85333319769965,-46.50679974365235,9.30135994873047,uncertain
CartPole-v1,a2c,20251026_191743_468601_pid996612_seed0,0,500.0,500.0,0.0,-22.22222222222222,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_191750_797468_pid996629_seed0,0,500.0,500.0,0.0,-21.360000271267364,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_192009_780518_pid996916_seed0,0,500.0,500.0,0.0,-7.202222018771699,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_192010_411108_pid996917_seed0,0,500.0,500.0,0.0,-6.817777845594618,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_192034_041068_pid996972_seed0,0,500.0,500.0,0.0,-18.748889160156253,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_192036_928609_pid996978_seed0,0,500.0,500.0,0.0,-9.099999999999998,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_192048_451590_pid997007_seed0,0,429.8520013427734,438.97998046875,9.127979125976594,-7.7644446478949725,-42.98520013427734,8.597040026855469,converged_relaxed
CartPole-v1,a2c,20251026_192104_267437_pid997110_seed0,0,500.0,500.0,0.0,-9.099999999999998,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_192104_990159_pid997111_seed0,0,429.8520013427734,438.97998046875,9.127979125976594,-7.7644446478949725,-42.98520013427734,8.597040026855469,converged_relaxed
CartPole-v1,a2c,20251026_192111_527674_pid997131_seed0,0,500.0,345.17999267578125,-154.82000732421875,-37.82222188313802,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_192320_827336_pid997398_seed0,0,485.55999755859375,402.8999938964844,-82.66000366210938,-17.86222195095486,-48.555999755859375,9.711199951171876,post_peak_degradation
CartPole-v1,a2c,20251026_192323_703527_pid997404_seed0,0,463.80200256347655,317.05999755859375,-146.7420050048828,-23.671111382378474,-46.380200256347656,9.276040051269531,post_peak_degradation
CartPole-v1,a2c,20251026_192350_728455_pid997634_seed0,0,389.9779977416992,323.96002197265625,-66.01797576904295,-7.915555487738718,-38.99779977416992,7.799559954833984,post_peak_degradation
CartPole-v1,a2c,20251026_192351_922503_pid997639_seed0,0,488.65800048828123,498.77996826171875,10.121967773437518,-18.231110297309026,-48.86580004882813,9.773160009765625,uncertain
CartPole-v1,a2c,20251026_192358_894527_pid997658_seed0,0,498.85999755859376,454.760009765625,-44.09998779296876,-22.095555284288196,-49.88599975585938,9.977199951171876,uncertain
CartPole-v1,a2c,20251026_192412_360113_pid997690_seed0,0,488.65800048828123,498.77996826171875,10.121967773437518,-18.231110297309026,-48.86580004882813,9.773160009765625,uncertain
CartPole-v1,a2c,20251026_192414_278369_pid997696_seed0,0,498.85999755859376,454.760009765625,-44.09998779296876,-22.095555284288196,-49.88599975585938,9.977199951171876,uncertain
CartPole-v1,a2c,20251026_192419_178658_pid997711_seed0,0,475.36800170898437,498.29998779296875,22.931986083984384,-4.108889092339407,-47.53680017089844,9.507360034179687,converged_relaxed
CartPole-v1,a2c,20251026_192628_064829_pid998000_seed0,0,500.0,500.0,0.0,-14.457777913411455,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_192631_395741_pid998009_seed0,0,486.29400085449214,480.4200134277344,-5.873987426757765,-13.83999972873264,-48.62940008544922,9.725880017089843,uncertain
CartPole-v1,a2c,20251026_192658_095329_pid998072_seed0,0,500.0,500.0,0.0,-16.073333062065974,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_192702_407994_pid998084_seed0,0,461.91600036621094,242.62002563476562,-219.2959747314453,-36.057777913411456,-46.1916000366211,9.23832000732422,post_peak_degradation
CartPole-v1,a2c,20251026_192711_516755_pid998106_seed0,0,450.9100048828125,396.3800048828125,-54.52999999999997,-17.086667209201387,-45.09100048828125,9.01820009765625,post_peak_degradation
CartPole-v1,a2c,20251026_192722_355419_pid998133_seed0,0,461.91600036621094,242.62002563476562,-219.2959747314453,-36.057777913411456,-46.1916000366211,9.23832000732422,post_peak_degradation
CartPole-v1,a2c,20251026_192724_048887_pid998138_seed0,0,450.9100048828125,396.3800048828125,-54.52999999999997,-17.086667209201387,-45.09100048828125,9.01820009765625,post_peak_degradation
CartPole-v1,a2c,20251026_192728_458396_pid998155_seed0,0,487.8799987792969,487.8799743652344,-2.4414062522737368e-05,-8.07555609809028,-48.78799987792969,9.757599975585938,converged_relaxed
CartPole-v1,a2c,20251026_192940_183819_pid998425_seed0,0,442.26000061035154,281.41998291015625,-160.8400177001953,-28.424443901909722,-44.22600006103516,8.84520001220703,post_peak_degradation
CartPole-v1,a2c,20251026_192940_185505_pid998426_seed0,0,478.2140008544922,475.8600158691406,-2.3539849853515875,-15.648889160156253,-47.82140008544923,9.564280017089844,uncertain
CartPole-v1,a2c,20251026_193004_190139_pid998506_seed0,0,489.93999633789065,438.02001953125,-51.91997680664065,-18.52888963487414,-48.993999633789066,9.798799926757813,post_peak_degradation
CartPole-v1,a2c,20251026_193016_730423_pid998535_seed0,0,443.34400085449215,462.29998779296875,18.9559869384766,-7.2955556233723975,-44.33440008544922,8.866880017089843,converged_relaxed
CartPole-v1,a2c,20251026_193023_424220_pid998553_seed0,0,454.9340008544921,500.0,45.065999145507874,-14.78222215440538,-45.49340008544922,9.098680017089842,uncertain
CartPole-v1,a2c,20251026_193024_413644_pid998554_seed0,0,443.34400085449215,462.29998779296875,18.9559869384766,-7.2955556233723975,-44.33440008544922,8.866880017089843,converged_relaxed
CartPole-v1,a2c,20251026_193031_559699_pid998579_seed0,0,454.9340008544921,500.0,45.065999145507874,-14.78222215440538,-45.49340008544922,9.098680017089842,uncertain
CartPole-v1,a2c,20251026_193035_834140_pid998592_seed0,0,500.0,500.0,0.0,-18.651110839843753,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_193246_650015_pid998858_seed0,0,500.0,439.1600036621094,-60.839996337890625,-21.21333346896701,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_193249_640814_pid998867_seed0,0,494.02000122070314,494.02001953125,1.8310546863631316e-05,-13.928888956705729,-49.40200012207032,9.880400024414064,uncertain
CartPole-v1,a2c,20251026_193318_759691_pid998932_seed0,0,419.613999633789,246.0600128173828,-173.55398681640617,-21.95111050075955,-41.9613999633789,8.39227999267578,post_peak_degradation
CartPole-v1,a2c,20251026_193326_139893_pid998953_seed0,0,485.80999755859375,430.3399963378906,-55.470001220703125,-21.144443766276044,-48.58099975585938,9.716199951171875,post_peak_degradation
CartPole-v1,a2c,20251026_193332_434691_pid998967_seed0,0,500.0,500.0,0.0,-19.51777750651042,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_193336_330532_pid998981_seed0,0,485.80999755859375,430.3399963378906,-55.470001220703125,-21.144443766276044,-48.58099975585938,9.716199951171875,post_peak_degradation
CartPole-v1,a2c,20251026_193342_034404_pid998997_seed0,0,500.0,500.0,0.0,-19.51777750651042,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_193345_790933_pid999011_seed0,0,500.0,500.0,0.0,0.5488888210720498,-50.0,10.0,converged_relaxed
CartPole-v1,a2c,20251026_193558_165926_pid999307_seed0,0,500.0,500.0,0.0,-10.055554877387156,-50.0,10.0,uncertain
CartPole-v1,a2c,20251026_193600_743977_pid999312_seed0,0,490.1799987792969,490.17999267578125,-6.103515659106051e-06,-8.806667751736118,-49.0179998779297,9.803599975585938,converged_relaxed
CartPole-v1,a2c,20251026_193627_930128_pid999375_seed0,0,500.0,429.47998046875,-70.52001953125,-26.7977776421441,-50.0,10.0,post_peak_degradation
CartPole-v1,a2c,20251026_193638_839158_pid999402_seed0,0,499.7759991455078,490.6600036621094,-9.115995483398422,-15.47777777777778,-49.97759991455078,9.995519982910157,uncertain
CartPole-v1,a2c,20251026_193642_639026_pid999415_seed0,0,500.0,500.0,0.0,-10.420000712076822,-50.0,10.0,uncertain
