env,algo,run_dir,n_episodes,sigma_intra_full,sigma_intra_late,learning_rate,ent_coef,n_steps
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183112_124787_pid989714_seed0,922,197.57815551757812,110.69925689697266,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183112_561645_pid989715_seed0,844,174.05215454101562,39.5319938659668,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183352_009116_pid990057_seed0,974,190.27850341796875,183.9551239013672,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183354_601552_pid990071_seed0,1499,120.23731994628906,110.79324340820312,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183356_889583_pid990083_seed0,832,185.3472137451172,83.46947479248047,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183359_624254_pid990092_seed0,1241,169.0275115966797,138.89794921875,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183407_899207_pid990115_seed0,929,185.41986083984375,72.48729705810547,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183410_675339_pid990123_seed0,1241,169.0275115966797,138.89794921875,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183417_079424_pid990144_seed0,929,185.41986083984375,72.48729705810547,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183421_022564_pid990157_seed0,998,164.82887268066406,152.72097778320312,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183652_395392_pid990498_seed0,957,171.6634979248047,160.30996704101562,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183700_890817_pid990519_seed0,1081,176.3142547607422,172.62112426757812,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183701_299802_pid990521_seed0,1071,159.91558837890625,140.05279541015625,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183701_966272_pid990525_seed0,1272,173.099853515625,166.88009643554688,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183715_132901_pid990562_seed0,1040,189.74908447265625,172.97230529785156,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183717_071594_pid990570_seed0,1272,173.099853515625,166.88009643554688,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183721_413778_pid990585_seed0,1040,189.74908447265625,172.97230529785156,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183729_488958_pid990604_seed0,858,162.6577911376953,109.5259017944336,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_183958_696990_pid990962_seed0,896,164.13600158691406,146.42819213867188,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184002_736623_pid990974_seed0,1023,169.3780975341797,128.99183654785156,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184003_886272_pid990975_seed0,879,182.69955444335938,83.37989807128906,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184005_644481_pid990980_seed0,1093,182.99746704101562,171.0518341064453,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184020_822048_pid991026_seed0,970,198.16357421875,62.25214767456055,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184026_038245_pid991038_seed0,1093,182.99746704101562,171.0518341064453,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184028_276550_pid991044_seed0,970,198.16357421875,62.25214767456055,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184033_353691_pid991063_seed0,883,168.12281799316406,97.5388412475586,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184304_795103_pid991419_seed0,725,149.18893432617188,77.35175323486328,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184305_752695_pid991421_seed0,918,184.41273498535156,137.51068115234375,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184305_754167_pid991420_seed0,958,179.9828643798828,123.5213623046875,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184312_757019_pid991448_seed0,1044,176.78097534179688,122.45601654052734,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184329_428857_pid991486_seed0,1008,190.52146911621094,146.73838806152344,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184332_700548_pid991497_seed0,1044,176.78097534179688,122.45601654052734,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184339_684638_pid991516_seed0,1008,190.52146911621094,146.73838806152344,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184339_702809_pid991517_seed0,1703,93.69630432128906,27.64267349243164,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184614_142508_pid991867_seed0,929,186.9407958984375,139.46568298339844,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184614_562729_pid991869_seed0,1185,157.3870391845703,124.43199920654297,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184614_606189_pid991868_seed0,1294,171.2837371826172,145.48643493652344,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184618_159991_pid991884_seed0,1240,191.78781127929688,137.19833374023438,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184632_516707_pid991920_seed0,1146,186.19366455078125,125.7778549194336,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184639_642412_pid991938_seed0,1240,191.78781127929688,137.19833374023438,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184642_033341_pid991947_seed0,1146,186.19366455078125,125.7778549194336,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184647_621436_pid991964_seed0,914,189.47926330566406,84.79518127441406,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184915_296609_pid992318_seed0,998,186.97988891601562,116.68348693847656,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184917_204477_pid992319_seed0,1234,182.9498748779297,145.11866760253906,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184920_344065_pid992332_seed0,997,197.08847045898438,114.95621490478516,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184921_625234_pid992338_seed0,1734,128.8536376953125,119.64270782470703,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184940_058460_pid992386_seed0,1274,179.5318145751953,170.38209533691406,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184944_214281_pid992399_seed0,1734,128.8536376953125,119.64270782470703,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184946_139929_pid992404_seed0,1274,179.5318145751953,170.38209533691406,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_184948_767762_pid992412_seed0,1369,122.60440826416016,78.27445983886719,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185214_897066_pid992740_seed0,872,173.25540161132812,115.25215911865234,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185216_037651_pid992741_seed0,1188,175.23316955566406,141.48849487304688,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185221_314793_pid992760_seed0,1251,174.983642578125,176.7479248046875,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185224_708037_pid992769_seed0,1228,186.77005004882812,133.31178283691406,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185241_411631_pid992811_seed0,1070,197.61859130859375,111.51191711425781,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185241_545024_pid992812_seed0,1228,186.77005004882812,133.31178283691406,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185247_897926_pid992832_seed0,1070,197.61859130859375,111.51191711425781,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185248_233610_pid992833_seed0,957,171.1708221435547,109.87744140625,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185514_803691_pid993140_seed0,852,178.3777618408203,135.93795776367188,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185520_868866_pid993157_seed0,1316,151.9183807373047,135.52980041503906,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185526_122797_pid993169_seed0,1241,168.8177032470703,154.4803466796875,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185531_753696_pid993187_seed0,1178,197.04627990722656,135.70057678222656,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185545_629686_pid993218_seed0,1167,184.11968994140625,148.2754364013672,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185546_772395_pid993223_seed0,1178,197.04627990722656,135.70057678222656,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185552_434666_pid993245_seed0,1167,184.11968994140625,148.2754364013672,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185554_212076_pid993246_seed0,1720,78.93132019042969,78.37535095214844,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185817_877026_pid993624_seed0,937,184.85496520996094,68.27191162109375,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185819_199708_pid993629_seed0,1391,146.1337127685547,123.66790008544922,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185830_048287_pid993657_seed0,1069,182.01527404785156,135.8761749267578,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185836_455261_pid993676_seed0,1389,178.4163360595703,160.40135192871094,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185844_820327_pid993694_seed0,1087,203.0059051513672,112.43640899658203,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185849_349999_pid993710_seed0,1389,178.4163360595703,160.40135192871094,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185849_769746_pid993711_seed0,1087,203.0059051513672,112.43640899658203,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_185900_691381_pid993796_seed0,1180,155.82778930664062,125.9925537109375,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190115_157080_pid994120_seed0,924,190.87217712402344,66.5801773071289,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190119_866393_pid994134_seed0,1211,178.77960205078125,130.00430297851562,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190133_261730_pid994168_seed0,1138,171.93341064453125,141.36026000976562,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190136_868243_pid994177_seed0,1290,189.0442352294922,141.5115966796875,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190150_309198_pid994208_seed0,1114,196.61439514160156,110.26675415039062,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190153_388985_pid994218_seed0,1290,189.0442352294922,141.5115966796875,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190158_355520_pid994233_seed0,1114,196.61439514160156,110.26675415039062,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190158_831585_pid994235_seed0,967,165.1259307861328,113.48987579345703,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190417_930473_pid994692_seed0,1011,170.48016357421875,151.2836151123047,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190419_795164_pid994697_seed0,1316,157.2569122314453,140.57565307617188,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190438_432329_pid994741_seed0,1062,184.34628295898438,144.93739318847656,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190438_895507_pid994746_seed0,1397,166.9247589111328,156.7876434326172,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190455_099061_pid994785_seed0,1123,196.3880615234375,137.5294189453125,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190456_759546_pid994790_seed0,1397,166.9247589111328,156.7876434326172,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190500_117634_pid994798_seed0,1123,196.3880615234375,137.5294189453125,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190504_909927_pid994821_seed0,937,168.7850799560547,98.45402526855469,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190719_977916_pid995119_seed0,864,179.12425231933594,90.12808227539062,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190720_526319_pid995120_seed0,1221,167.9214630126953,128.96873474121094,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190738_041874_pid995167_seed0,1073,179.2375946044922,144.96279907226562,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190747_291059_pid995188_seed0,1364,167.69229125976562,148.13597106933594,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190755_505515_pid995209_seed0,1093,199.48484802246094,124.89747619628906,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190803_062879_pid995227_seed0,1364,167.69229125976562,148.13597106933594,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190806_341919_pid995236_seed0,1093,199.48484802246094,124.89747619628906,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_190810_177484_pid995249_seed0,1182,181.81298828125,175.7796630859375,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_191021_179213_pid995544_seed0,837,184.2784881591797,51.62069320678711,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_191027_987139_pid995561_seed0,1171,168.13656616210938,171.1258544921875,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_191042_587160_pid995596_seed0,1070,179.3807830810547,171.09759521484375,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_191048_915724_pid995613_seed0,1110,181.8935089111328,172.3918914794922,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_191102_512446_pid995644_seed0,1001,213.1950225830078,163.8483123779297,,,
CartPole-v1,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/CartPole-v1/a2c/20251026_191106_259793_pid995657_seed0,1110,181.8935089111328,172.3918914794922,,,
