#{"t_start": 1758208871.397799, "env_id": "None"}
r,l,t
500.0,500,1511.705792
500.0,500,1513.014363
500.0,500,1514.323418
500.0,500,1518.684994
500.0,500,1522.637131
500.0,500,1523.952554
500.0,500,1525.252691
500.0,500,1526.523171
500.0,500,1530.231125
500.0,500,1531.539163
500.0,500,1532.830486
500.0,500,1534.108559
500.0,500,1535.415261
500.0,500,1542.22336
500.0,500,1543.510908
500.0,500,1544.798273
500.0,500,1546.086875
500.0,500,1549.712008
500.0,500,1550.970411
500.0,500,1552.18965
500.0,500,1553.454969
500.0,500,1557.170113
500.0,500,1558.471224
500.0,500,1562.940616
500.0,500,1564.240162
500.0,500,1567.943745
500.0,500,1569.232366
500.0,500,1570.579039
500.0,500,1571.832978
500.0,500,1575.445625
500.0,500,1576.785679
500.0,500,1578.08197
500.0,500,1579.38151
500.0,500,1585.782939
500.0,500,1586.702122
500.0,500,1587.711173
500.0,500,1588.67561
500.0,500,1591.491814
500.0,500,1592.449669
500.0,500,1593.389381
500.0,500,1594.376621
500.0,500,1597.181364
500.0,500,1598.188061
500.0,500,1601.867298
500.0,500,1602.804672
500.0,500,1605.574772
500.0,500,1606.567036
500.0,500,1607.484392
500.0,500,1608.502336
500.0,500,1611.316984
500.0,500,1612.285887
500.0,500,1613.243186
500.0,500,1614.199186
500.0,500,1617.885601
500.0,500,1620.771912
500.0,500,1621.723882
500.0,500,1622.676254
500.0,500,1623.613213
500.0,500,1626.536498
500.0,500,1627.51421
500.0,500,1628.409139
500.0,500,1629.407326
500.0,500,1632.635214
500.0,500,1636.36132
500.0,500,1637.306954
500.0,500,1638.277639
500.0,500,1641.528643
500.0,500,1642.454357
500.0,500,1643.405855
500.0,500,1644.334577
500.0,500,1647.505313
500.0,500,1648.499147
500.0,500,1649.428627
500.0,500,1653.129076
500.0,500,1656.166956
500.0,500,1657.104489
500.0,500,1658.048173
500.0,500,1658.990207
500.0,500,1662.330259
500.0,500,1663.268586
500.0,500,1664.215708
500.0,500,1665.128906
500.0,500,1668.434846
500.0,500,1672.078815
500.0,500,1673.081773
500.0,500,1673.979908
500.0,500,1677.061798
500.0,500,1678.013542
500.0,500,1678.968055
500.0,500,1679.934
500.0,500,1683.292537
500.0,500,1684.254798
500.0,500,1685.220702
500.0,500,1688.98939
500.0,500,1692.254488
500.0,500,1693.174927
500.0,500,1694.192572
500.0,500,1695.0963
500.0,500,1696.091712
500.0,500,1699.479173
500.0,500,1700.400189
500.0,500,1701.388523
500.0,500,1702.347086
500.0,500,1708.343593
500.0,500,1709.264378
500.0,500,1710.195232
500.0,500,1711.13097
500.0,500,1714.376792
500.0,500,1715.337864
500.0,500,1716.301157
500.0,500,1717.261782
500.0,500,1720.629249
500.0,500,1721.579871
500.0,500,1725.275227
500.0,500,1726.287583
