#{"t_start": 1758287933.5364294, "env_id": "None"}
r,l,t
242.0,242,98.956653
169.0,169,99.161509
154.0,154,99.369907
11.0,11,99.382604
154.0,154,99.624729
161.0,161,99.862486
140.0,140,100.067455
139.0,139,100.268118
141.0,141,100.430558
153.0,153,100.607461
141.0,141,100.796416
148.0,148,100.995227
237.0,237,101.294284
170.0,170,101.502799
194.0,194,101.731155
162.0,162,101.923499
124.0,124,102.059597
145.0,145,102.248024
121.0,121,102.386949
140.0,140,102.547564
25.0,25,102.581774
142.0,142,103.117518
136.0,136,103.27439
116.0,116,103.408248
143.0,143,103.571582
143.0,143,103.771273
172.0,172,103.959425
176.0,176,104.145136
173.0,173,104.337561
186.0,186,104.547663
158.0,158,104.714183
148.0,148,104.876576
153.0,153,105.038363
192.0,192,105.246604
188.0,188,105.447026
183.0,183,105.636903
138.0,138,105.784041
170.0,170,105.98365
140.0,140,106.134003
128.0,128,106.268374
161.0,161,106.446411
134.0,134,106.583901
72.0,72,106.660158
135.0,135,106.801722
146.0,146,106.960463
170.0,170,107.142298
202.0,202,107.358356
148.0,148,107.510978
103.0,103,107.619754
78.0,78,107.703255
82.0,82,107.792885
16.0,16,107.809501
187.0,187,108.019902
207.0,207,108.24566
226.0,226,108.979013
202.0,202,109.206328
198.0,198,109.426341
203.0,203,109.63936
288.0,288,109.965574
265.0,265,110.270117
226.0,226,110.518261
98.0,98,110.622585
112.0,112,110.744567
79.0,79,110.828783
168.0,168,111.012748
207.0,207,111.233326
120.0,120,111.360861
67.0,67,111.430862
50.0,50,111.481641
68.0,68,111.555783
67.0,67,111.631449
173.0,173,111.821573
171.0,171,111.999073
38.0,38,112.041568
275.0,275,112.349957
187.0,187,112.554239
136.0,136,112.701509
368.0,368,113.090613
32.0,32,113.123792
132.0,132,113.26237
69.0,69,113.334993
266.0,266,113.619374
19.0,19,113.637949
244.0,244,113.897337
171.0,171,114.076319
123.0,123,114.207471
127.0,127,114.341811
28.0,28,114.744542
178.0,178,114.94872
99.0,99,115.059169
132.0,132,115.203644
192.0,192,115.412955
129.0,129,115.547505
17.0,17,115.564851
103.0,103,115.677555
219.0,219,115.914
169.0,169,116.089832
335.0,335,116.445729
264.0,264,116.799789
406.0,406,117.226668
154.0,154,117.397084
116.0,116,117.518068
247.0,247,117.779182
134.0,134,117.920385
180.0,180,118.110071
109.0,109,118.230557
69.0,69,118.302337
437.0,437,118.761544
178.0,178,118.959652
373.0,373,119.357777
276.0,276,119.64695
164.0,164,119.822173
192.0,192,120.031623
500.0,500,121.624529
39.0,39,121.670319
19.0,19,121.694618
105.0,105,121.816469
168.0,168,122.008909
137.0,137,122.163656
196.0,196,122.383095
308.0,308,122.736584
241.0,241,123.032779
325.0,325,123.493139
239.0,239,123.812171
248.0,248,124.198587
234.0,234,124.569191
152.0,152,124.813854
243.0,243,125.180585
423.0,423,125.717337
276.0,276,126.040394
454.0,454,126.588077
179.0,179,126.806737
218.0,218,127.091968
15.0,15,127.116615
85.0,85,127.238127
339.0,339,128.695938
276.0,276,129.092553
69.0,69,129.169341
211.0,211,129.411421
272.0,272,129.737217
242.0,242,129.993483
365.0,365,130.377626
420.0,420,130.822642
344.0,344,131.198647
131.0,131,131.342388
297.0,297,131.658088
205.0,205,131.904197
141.0,141,132.050198
216.0,216,132.279788
160.0,160,132.44633
161.0,161,132.618608
223.0,223,132.854463
161.0,161,133.026898
231.0,231,133.267267
157.0,157,133.435191
220.0,220,133.671371
95.0,95,133.768116
170.0,170,133.948786
143.0,143,134.147249
109.0,109,134.670291
135.0,135,134.826031
142.0,142,134.989779
138.0,138,135.150848
194.0,194,135.390002
146.0,146,135.554162
188.0,188,135.763514
95.0,95,135.875407
159.0,159,136.056563
266.0,266,136.447785
199.0,199,136.671131
221.0,221,136.926834
434.0,434,137.388833
376.0,376,137.790887
236.0,236,138.039415
235.0,235,138.287794
229.0,229,138.581471
93.0,93,138.680857
187.0,187,138.876276
166.0,166,139.052544
